"V1" "V2" "V3" "V11" "V12" "V13" "V21" "V22" "V23" "V31" "V32" "V33"
"10959" 6 9 11 26 35 41 33 70 70 47 68 25
"10960" 1273 1227 1722 1137 890 1483 1166 993 1377 999 1145 930
"10961" 38 41 35 54 59 48 76 47 43 33 31 25
"10962" 554 510 494 614 885 1202 738 700 510 1221 1109 1137
"10963" 3013 3069 2793 3297 2327 2626 4112 3438 3297 3441 3398 2661
"10964" 2709 2399 3023 1369 1210 1047 2844 3773 3234 3466 2941 3430
"10965" 566 505 552 977 809 619 683 663 698 595 635 720
"10966" 1818 2026 1985 1851 2590 1679 1712 1713 1889 3113 2793 2585
"10967" 3914 4919 3745 1881 1948 1940 2744 2431 1919 2811 2800 2275
"10968" 686 862 662 1682 1435 1489 1320 1549 1250 1015 1170 1158
"10969" 670 653 1086 1150 858 1211 1087 1056 855 726 922 672
"10970" 1579 1723 2202 1454 1153 1576 1422 1292 2422 1120 1192 1291
"10971" 456 707 575 647 687 619 1321 1143 841 672 890 567
"10972" 18 31 21 2 0 4 7 13 8 13 31 35
"10973" 58 45 57 50 33 40 107 45 51 27 39 14
"10974" 1403 1945 1794 1913 1898 1141 1076 1532 1582 1571 1419 1777
"10975" 695 488 521 405 597 542 751 753 645 530 433 846
"10976" 467 397 375 541 471 488 468 385 390 478 423 378
"10977" 1504 1461 1364 688 897 951 1141 1323 1257 913 982 982
"10978" 1286 1410 1477 770 707 774 1103 1269 1124 1617 1521 1533
"10979" 1158 1280 1292 1073 1835 1190 1513 1575 1509 2299 3520 2766
"10980" 196 321 211 190 362 269 217 140 286 161 172 282
"10981" 693 668 879 510 759 884 1354 1230 1515 1612 1366 1303
"10982" 966 912 1045 1573 1546 1674 804 846 1187 1018 905 1101
"10983" 1498 1802 1642 1470 2265 2597 1038 1111 1317 2227 1930 1386
"10984" 227 210 122 366 249 554 161 229 210 155 179 230
"10985" 95 131 108 79 91 89 127 68 93 103 82 94
"10986" 270 78 98 84 78 99 70 135 120 91 90 54
"10987" 262 203 286 299 293 271 430 383 368 221 251 242
"10988" 13 18 17 17 10 17 6 25 33 63 43 51
"10989" 103 98 137 666 608 506 454 419 333 296 335 323
"10990" 207 170 269 269 181 171 134 170 153 341 227 293
"10991" 3971 4798 5937 5415 6519 6161 6139 5150 6745 5703 5375 5327
"10992" 579 753 721 280 251 266 715 549 717 696 722 387
"10993" 218 218 217 386 343 438 362 235 337 298 435 373
"10994" 79 49 48 17 12 45 69 32 63 103 47 63
"10995" 205 235 224 333 461 343 203 179 143 265 259 283
"10996" 57 45 79 33 16 19 40 30 37 67 50 105
"10997" 513 497 454 1112 763 605 605 695 634 1028 795 941
"10998" 1257 1610 1147 1159 1403 1185 848 918 996 1161 909 914
"10999" 10 4 10 14 6 7 1 1 3 13 7 23
"11000" 232 381 340 161 226 274 193 183 157 145 395 237
"11001" 168 121 98 100 105 112 27 31 42 56 65 86
"11002" 2376 2200 2315 2042 2269 2427 2381 1487 2181 2226 2382 2419
"11003" 125 148 126 218 151 191 86 135 128 75 53 71
"11004" 3530 2993 4760 4405 3139 3557 4249 3465 3161 4894 3675 5097
"11005" 1433 1641 1373 945 1805 1089 2503 1959 1446 1372 1170 1422
"11006" 114 127 44 54 85 125 74 55 50 53 80 83
"11007" 710 637 623 674 609 693 750 1009 940 1146 1141 978
"11008" 222 221 180 379 501 508 1137 1107 925 495 502 414
"11009" 1047 756 960 1108 913 931 1110 1193 1381 1000 798 1306
"11010" 124 105 170 446 323 426 161 180 145 233 91 152
"11011" 42 41 37 37 26 48 37 63 52 41 63 47
"11012" 396 290 479 379 338 356 265 335 224 138 194 215
"11013" 102 58 51 57 37 48 23 21 35 6 2 2
"11014" 371 483 239 274 334 272 239 265 291 395 347 410
"11015" 3253 4243 3787 2250 2587 2359 3219 3562 4104 2897 3499 3137
"11016" 376 451 542 470 503 482 655 553 465 442 511 361
"11017" 65 49 54 90 149 129 155 73 115 77 154 232
"11018" 0 0 0 0 0 0 0 0 0 1 7 1
"11019" 102 58 131 54 43 55 14 6 15 61 95 89
"11020" 1033 1000 1065 862 863 708 365 435 399 345 339 342
"11021" 0 0 0 5 4 5 3 10 1 8 5 6
"11022" 225 165 278 238 194 264 121 70 113 161 238 229
"11023" 1120 1626 1540 641 805 790 1043 1071 885 1191 1764 1477
"11024" 449 339 408 514 464 518 745 744 642 757 573 538
"11025" 182 186 116 154 145 165 185 189 126 53 329 113
"11026" 243 167 132 443 516 429 246 302 175 187 163 217
"11027" 502 527 569 998 564 594 999 1185 1017 817 581 511
"11028" 189 233 270 435 457 483 246 246 242 238 331 265
"11029" 2019 1750 1689 1656 2120 1752 2131 1855 2142 2278 2213 2693
"11030" 532 587 607 1369 1239 1514 928 910 844 593 583 487
"11031" 227 179 140 215 90 65 237 250 229 168 187 373
"11032" 5281 4245 5251 5163 5453 5137 4010 4315 4732 5122 3980 3974
"11033" 6 2 4 5 19 7 3 4 6 7 8 3
"11034" 62 15 49 1 1 5 1 4 7 5 10 3
"11035" 14 4 5 47 11 50 16 21 11 55 36 34
"11036" 26 23 6 102 103 121 2 6 5 9 2 6
"11037" 290 419 202 501 549 508 695 706 569 532 594 554
"11038" 458 429 475 243 373 299 291 219 209 267 246 399
"11039" 23 18 10 42 25 45 38 41 26 33 68 34
"11040" 0 0 0 15 10 16 18 17 25 10 18 8
"11041" 606 537 518 499 639 556 324 533 447 625 387 692
"11042" 116 127 118 129 135 130 43 28 29 201 283 167
"11043" 3216 3877 5008 3558 3418 3947 3170 5417 4457 4762 4725 3633
"11044" 4165 2157 3417 3594 3001 3487 2482 3403 3137 3225 3065 3174
"11045" 105 74 107 121 130 193 129 111 114 37 54 55
"11046" 430 463 362 530 556 755 403 282 209 422 566 339
"11047" 43 27 38 40 44 29 26 31 38 30 44 43
"11048" 354 482 312 354 334 461 436 416 462 299 251 307
"11049" 687 925 934 507 557 551 702 627 608 690 496 500
"11050" 12 10 10 1 1 3 2 1 0 4 1 1
"11051" 7978 7397 6846 7000 7085 6834 7361 7433 7567 6274 4666 7792
"11052" 1946 1615 1682 1333 1312 1378 1726 1638 1616 1491 1140 1290
"11053" 758 745 598 996 1106 1249 930 1125 1383 753 857 703
"11054" 360 541 534 671 594 907 823 654 713 505 420 761
"11055" 2081 2230 2135 1712 1454 1345 3193 2876 2464 2643 2457 2422
"11056" 14 20 22 4 24 4 0 0 0 7 3 3
"11057" 4584 4873 5351 6442 5042 4319 3719 4343 3585 4514 3912 3436
"11058" 817 961 937 697 740 814 888 1193 702 1121 1016 942
"11059" 1251 959 1221 1257 1493 1674 1127 914 1146 1016 699 950
"11060" 0 5 1 17 11 10 17 11 14 22 17 10
"11061" 4198 3680 4658 4882 5319 5490 3366 3081 3812 3481 3681 4095
"11062" 4941 4179 4875 4823 5162 5079 4558 3884 5074 4571 5409 6621
"11063" 466 347 397 291 282 415 664 684 603 335 433 393
"11064" 785 770 741 1008 987 843 851 736 818 694 609 742
"11065" 91 60 114 85 76 58 81 85 113 87 55 30
"11066" 762 402 466 377 347 491 848 667 613 1189 943 1176
"11067" 227 344 223 263 363 180 302 414 197 359 399 290
"11068" 3097 1858 2853 2582 2902 2655 2825 3261 3109 3813 4132 3085
"11069" 775 609 840 1415 1347 1270 707 979 1021 1007 659 957
"11070" 159 184 155 87 50 67 83 119 91 76 101 77
"11071" 2009 1693 2131 3996 2801 2270 2301 2939 2892 2281 2041 2003
"11072" 534 490 369 644 569 609 424 445 501 410 367 365
"11073" 3969 3169 2586 2843 2288 3046 3196 3478 2635 3707 4610 3693
"11074" 1287 1163 1274 2102 1987 1962 1102 1066 1511 2145 1814 2010
"11075" 2246 1869 2417 2622 2886 2797 2583 2330 2095 2766 2327 2657
"11076" 0 0 0 6 9 3 0 0 0 3 5 9
"11077" 1212 697 1167 496 589 499 537 590 527 696 753 698
"11078" 79 75 52 76 58 88 115 100 97 90 86 38
"11079" 2859 3385 3040 2125 1374 2278 2422 2202 1981 4067 2215 2577
"11080" 150 106 127 161 123 162 240 239 235 94 126 57
"11081" 6152 5352 6230 5531 4751 6989 5661 5453 5569 6191 5781 5352
"11082" 4911 4721 4681 5079 4571 6121 5890 5430 4141 4372 5821 5078
"11083" 2004 1769 1682 1141 2296 1771 1324 1770 1585 1518 1637 1171
"11084" 5 2 5 8 41 34 0 0 2 21 18 17
"11085" 187 89 110 85 161 130 73 97 126 90 134 105
"11086" 4962 5075 4794 6391 5627 5343 5062 3919 5071 4445 4707 5177
"11087" 229 227 235 431 561 365 293 317 679 664 462 611
"11088" 2017 1958 2433 1245 1363 1420 1053 1071 779 1328 1380 1598
"11089" 486 597 593 345 188 243 229 247 214 364 340 307
"11090" 710 496 450 659 546 774 466 749 582 469 770 954
"11091" 611 1035 1625 1977 1273 1131 825 838 767 937 1094 1027
"11092" 564 621 603 877 438 473 788 836 606 360 442 366
"11093" 109 179 151 185 162 260 151 182 159 317 282 203
"11094" 5 11 2 97 73 70 43 47 74 82 82 69
"11095" 110 43 78 41 31 26 15 39 17 30 75 47
"11096" 721 766 839 995 1426 947 789 777 593 981 953 871
"11097" 15 8 6 0 0 0 0 0 0 5 4 11
"11098" 50 66 81 47 62 21 179 166 186 97 236 158
"11099" 504 359 434 845 495 515 651 757 642 674 570 598
"11100" 14 14 23 97 81 37 118 90 33 54 62 49
"11101" 1443 1021 882 1095 1006 798 640 797 653 1061 1274 1458
"11102" 4136 4483 4227 4799 4029 3859 7293 5650 5696 4113 3799 4322
"11103" 503 520 350 272 255 275 253 206 301 537 535 618
"11104" 540 657 797 306 271 262 309 607 593 516 451 414
"11105" 181 206 150 111 74 108 121 167 146 69 98 39
"11106" 483 755 536 463 283 558 318 275 353 558 716 620
"11107" 1555 1475 1337 2966 2186 2305 1519 1713 1220 2010 1870 1745
"11108" 745 782 825 830 817 801 1030 954 1123 828 893 1048
"11109" 1206 1351 1345 1087 1114 805 901 1062 945 844 817 586
"11110" 153 394 315 167 194 213 364 270 266 301 197 262
"11111" 19 11 12 13 11 2 0 1 7 12 7 8
"11112" 276 231 263 201 232 187 177 283 283 131 70 79
"11113" 76 205 131 139 331 135 256 310 189 193 213 169
"11114" 1797 1701 1620 1226 1087 894 976 659 822 918 1284 1447
"11115" 4252 4867 3227 5061 4617 4924 4073 4446 4193 4971 5136 5205
"11116" 14 47 45 146 110 115 26 54 42 51 70 30
"11117" 353 199 258 397 350 338 478 331 440 229 257 295
"11118" 1159 1317 870 859 1179 795 1306 1142 1295 1534 803 1442
"11119" 8097 8992 6415 6296 5356 7648 6105 5859 4729 5099 5138 5932
"11120" 179 210 153 71 60 78 50 64 35 45 23 58
"11121" 4606 4425 3936 1958 1902 2034 3602 3471 3284 2838 2708 2953
"11122" 152 110 126 136 111 106 158 190 238 98 112 147
"11123" 1027 1030 1158 1747 1669 1691 1358 1460 1471 827 815 874
"11124" 938 909 734 670 476 743 819 714 738 1040 881 1082
"11125" 4705 5278 5511 5299 5650 7541 4599 4766 5126 5736 8217 6118
"11126" 611 523 606 801 638 476 463 531 354 410 445 504
"11127" 39 22 17 66 20 36 33 40 66 110 104 123
"11128" 891 799 674 1055 1107 703 1021 1019 947 847 801 940
"11129" 37 42 51 110 81 127 106 121 72 74 33 48
"11130" 495 906 680 158 198 140 533 525 629 398 330 365
"11131" 102 99 98 189 178 155 86 126 118 174 127 83
"11132" 135 198 246 134 83 122 114 150 57 182 199 186
"11133" 69 75 78 102 78 116 45 70 58 22 31 45
"11134" 857 890 1040 637 674 1065 887 746 860 552 585 601
"11135" 2735 2473 2443 2062 2006 1759 2832 3049 2587 1813 2163 2664
"11136" 2272 3017 2273 2133 2574 2583 2437 2862 2828 2454 3010 3261
"11137" 13 20 12 42 37 75 77 85 44 49 69 46
"11138" 171 94 87 98 59 56 167 208 150 122 94 120
"11139" 7 15 17 1 6 1 3 7 5 5 6 2
"11140" 245 239 222 186 164 191 146 319 207 374 287 372
"11141" 158 97 78 134 106 73 222 199 182 135 199 152
"11142" 2298 1987 1678 2011 2165 2996 2010 1893 2562 2099 2297 2126
"11143" 177 114 181 112 146 187 215 155 211 146 76 146
"11144" 708 809 679 478 568 623 656 707 719 631 641 710
"11145" 1519 1638 2050 1667 1517 1245 1381 1853 1692 1780 1564 1494
"11146" 1629 1487 1289 1187 1511 1227 313 465 281 462 323 386
"11147" 2293 3993 3358 2874 3055 2871 3291 3524 3145 2785 3029 3085
"11148" 902 1167 906 1021 1230 1268 1090 906 1218 725 763 921
"11149" 795 518 843 907 885 976 832 861 828 565 553 510
"11150" 1654 1584 1615 1590 1714 1643 1287 1337 1483 1310 1020 1439
"11151" 188 125 194 229 198 212 130 207 231 339 468 221
"11152" 689 398 614 451 483 410 681 607 659 613 419 670
"11153" 1825 2003 2530 2634 2822 2485 2102 1543 2274 2700 2641 2697
"11154" 310 331 367 377 347 355 296 248 298 438 519 353
"11155" 159 157 127 101 170 158 27 30 75 126 25 29
"11156" 270 249 230 307 295 212 166 163 160 194 206 211
"11157" 31 21 22 21 18 15 77 96 60 84 113 62
"11158" 309 311 434 184 178 269 653 374 378 510 437 231
"11159" 3 5 2 34 27 23 3 1 2 0 0 0
"11160" 23 25 25 117 56 65 81 86 53 21 25 25
"11161" 333 299 225 199 338 334 396 471 453 267 195 238
"11162" 6249 4769 3780 3334 2455 2661 2145 1803 2090 3272 2968 2556
"11163" 1047 914 862 649 759 967 500 576 511 687 672 736
"11164" 452 513 463 298 198 323 149 329 245 340 541 318
"11165" 1 2 1 17 7 22 6 6 9 5 9 6
"11166" 9861 10514 9867 5407 6853 8152 9315 8382 8334 9170 7904 7327
"11167" 16 22 7 20 35 11 25 30 22 60 53 54
"11168" 270 351 301 329 299 289 359 302 186 177 215 205
"11169" 1432 1536 1467 1698 1892 2135 1881 1884 1765 2203 2762 2461
"11170" 2 6 10 0 0 0 0 0 0 20 10 11
"11171" 137 169 196 223 146 155 105 111 115 62 58 40
"11172" 1037 1046 919 822 757 881 703 822 821 846 951 1102
"11173" 365 465 342 234 378 285 556 421 583 364 356 367
"11174" 1965 2025 2167 2593 2589 1876 1839 1549 1744 1391 1595 1370
"11175" 107 151 107 347 285 413 327 401 347 113 155 115
"11176" 558 469 426 658 522 450 490 367 346 294 348 405
"11177" 72 61 114 51 37 31 70 134 174 6 22 12
"11178" 2699 2466 2759 2531 3221 2796 3375 2557 4509 2321 2024 2914
"11179" 224 135 434 326 250 492 278 395 167 155 200 169
"11180" 34 93 47 53 48 107 25 45 30 36 51 41
"11181" 687 808 783 1076 947 753 909 880 561 454 545 529
"11182" 295 123 256 588 615 529 479 315 339 243 375 502
"11183" 3613 2761 2180 5361 4627 4077 2573 2154 2876 3401 2667 3567
"11184" 163 234 231 166 154 136 97 87 103 113 103 94
"11185" 830 546 817 618 705 441 758 703 823 637 591 763
"11186" 3 8 1 7 2 0 12 26 19 2 2 9
"11187" 40 27 50 65 55 51 34 32 40 126 99 98
"11188" 523 421 415 921 953 1062 438 522 452 1401 1227 1359
"11189" 4117 4329 4235 2401 2450 3191 3201 3451 3881 3275 3730 4070
"11190" 2340 2855 2938 2206 2379 2039 2170 2486 2474 2808 3376 3338
"11191" 3522 3538 2802 3315 3837 3361 3035 3317 3398 2517 3226 2539
"11192" 750 970 757 703 732 790 991 806 1015 978 559 676
"11193" 431 495 462 469 391 470 210 233 272 534 529 592
"11194" 101 62 49 14 34 36 46 51 84 20 30 21
"11195" 865 767 799 876 894 1149 287 550 293 719 850 750
"11196" 375 221 489 250 205 193 821 547 460 515 470 527
"11197" 944 1031 946 1152 1264 1143 1159 1078 1011 664 827 876
"11198" 206 213 291 209 132 141 261 249 223 361 429 291
"11199" 23 36 35 17 18 20 19 21 43 14 37 14
"11200" 72 67 54 98 62 65 28 42 32 36 33 27
"11201" 74 91 92 149 178 161 25 19 32 40 61 49
"11202" 541 715 671 438 222 339 455 345 413 501 400 495
"11203" 32 31 14 51 137 39 26 10 25 75 49 43
"11204" 830 1351 1169 1194 1298 1417 940 1010 901 958 1044 869
"11205" 6 2 5 0 0 0 1 4 2 0 0 0
"11206" 169 127 101 185 84 124 165 118 211 154 180 189
"11207" 273 289 362 161 369 349 273 301 417 204 211 267
"11208" 724 1182 1159 735 727 632 1334 1154 1109 625 450 505
"11209" 555 901 449 414 594 437 713 540 708 575 498 506
"11210" 395 280 185 105 201 186 495 583 368 150 210 205
"11211" 6 7 8 5 7 3 4 5 20 0 0 0
"11212" 918 1095 894 659 599 809 1130 1024 1361 867 822 475
"11213" 883 844 856 891 912 853 961 1034 1233 1170 1317 1521
"11214" 4221 4427 4549 3439 3592 3210 3281 3050 4332 6418 7881 6417
"11215" 330 424 489 393 367 361 247 239 270 376 526 407
"11216" 850 845 686 525 470 511 497 529 608 658 803 832
"11217" 6062 4320 5085 5984 5057 4325 3830 3937 3766 3722 4493 3432
"11218" 294 412 290 373 486 490 193 149 94 126 233 253
"11219" 2758 2418 3015 1905 3161 2207 2098 1963 2628 2305 2360 2017
"11220" 319 260 339 419 311 402 183 399 346 160 189 146
"11221" 0 0 0 2 0 3 9 27 18 7 9 11
"11222" 62 109 41 41 45 79 86 113 161 57 166 91
"11223" 21 10 18 7 10 17 35 46 30 37 39 57
"11224" 90 82 94 116 135 181 201 189 180 40 87 73
"11225" 393 416 333 292 316 346 906 960 737 373 214 209
"11226" 231 211 131 182 157 220 197 287 216 241 230 155
"11227" 8 56 27 25 19 22 21 30 23 10 24 23
"11228" 304 320 245 417 334 268 337 191 313 382 376 385
"11229" 522 410 467 725 441 566 882 955 605 1076 638 579
"11230" 653 597 741 437 470 527 474 663 449 543 787 771
"11231" 273 563 373 289 398 537 331 427 517 374 537 389
"11232" 515 551 473 933 641 490 429 549 315 259 325 379
"11233" 493 325 396 250 369 279 685 535 398 707 773 746
"11234" 249 231 297 169 170 194 302 302 332 284 310 309
"11235" 859 820 1442 640 714 886 745 741 807 1055 870 1056
"11236" 162 209 117 97 83 75 71 65 37 42 85 45
"11237" 5378 5184 4551 5103 6446 6750 7627 6885 5923 9226 7208 6359
"11238" 1533 1466 1458 2325 2205 2398 1206 1522 1459 1611 1376 1566
"11239" 5055 4643 4455 5105 5144 5011 5306 5344 5165 5021 4750 5129
"11240" 318 347 302 199 173 248 105 93 130 310 336 247
"11241" 654 657 782 360 472 482 729 497 440 1334 658 834
"11242" 0 0 0 12 9 2 12 5 6 2 8 15
"11243" 480 305 510 553 745 687 644 546 657 1042 1084 903
"11244" 105 97 105 99 129 127 55 78 105 111 158 183
"11245" 83 123 142 94 94 129 61 110 122 162 179 77
"11246" 366 349 271 492 707 562 457 605 483 697 669 762
"11247" 1528 1938 1151 1629 1706 1473 2755 1786 2981 2567 1893 2499
"11248" 2051 2426 1734 2285 2153 2165 1972 2150 1562 2146 1853 2945
"11249" 1341 1645 1998 1292 1353 1731 1066 1209 1223 1374 1451 1257
"11250" 122 76 166 109 57 78 126 95 42 165 131 110
"11251" 320 349 353 561 517 615 771 627 998 729 654 766
"11252" 478 374 425 387 281 379 454 335 342 309 358 302
"11253" 2014 1603 1658 1585 1917 1503 1441 1279 1298 1821 1779 1499
"11254" 1438 1351 1657 1665 1394 1714 1801 1752 2112 1474 1575 1853
"11255" 184 242 170 264 147 204 186 175 193 151 185 161
"11256" 48 58 59 335 114 239 217 262 306 273 241 363
"11257" 1829 1945 1487 1189 1482 1634 1185 1425 1220 1016 954 881
"11258" 223 170 193 262 207 211 319 271 442 220 151 110
"11259" 240 261 181 188 249 293 337 339 330 216 309 294
"11260" 650 771 621 369 540 578 427 491 534 1086 594 987
"11261" 356 417 318 210 178 138 394 385 512 321 499 427
"11262" 1393 1615 1747 3071 2782 3190 1134 1593 1425 1729 1940 2689
"11263" 1561 1965 1749 1930 2063 1512 1223 1834 1555 3379 1990 1626
"11264" 1806 1841 1943 1535 1718 2764 1621 1886 1715 1157 1071 1207
"11265" 5 7 6 63 45 55 18 23 29 30 18 14
"11266" 232 234 172 131 131 121 181 229 211 224 274 270
"11267" 143 229 326 412 258 319 243 113 170 164 195 112
"11268" 235 203 177 150 105 120 207 246 222 206 130 235
"11269" 0 0 0 3 8 7 6 9 6 0 0 0
"11270" 5 5 2 2 2 2 15 6 6 3 1 1
"11271" 598 683 530 354 572 588 102 169 178 342 471 479
"11272" 1236 1435 1774 1504 1672 1475 637 773 511 1335 1333 1253
"11273" 18 14 26 115 57 117 53 75 46 6 16 25
"11274" 30 26 17 18 13 19 3 1 5 53 43 19
"11275" 2960 2927 1994 4142 3961 4199 2595 2610 2592 2879 2819 3362
"11276" 5522 4637 4349 4089 3606 3674 5358 4566 6789 5097 4389 5166
"11277" 5 5 9 7 5 5 29 18 17 7 11 7
"11278" 9 14 5 17 5 17 18 40 33 12 19 9
"11279" 105 87 55 22 19 56 50 69 45 75 178 117
"11280" 606 484 609 642 925 978 650 552 365 306 330 273
"11281" 875 863 867 922 655 945 1243 617 901 798 745 849
"11282" 472 318 395 284 227 235 284 375 347 396 286 397
"11283" 18 13 18 26 26 30 17 11 13 24 19 31
"11284" 3653 3134 2971 5552 4857 5577 3982 3567 4588 5254 5299 5442
"11285" 16 19 15 41 35 19 6 26 24 29 19 21
"11286" 403 436 545 567 794 499 575 664 490 438 443 607
"11287" 121 127 156 187 98 122 96 163 118 111 185 248
"11288" 161 138 119 140 123 104 82 36 52 169 120 101
"11289" 520 339 789 439 503 650 1426 1664 1533 434 399 473
"11290" 41 56 47 147 141 154 23 13 9 14 21 18
"11291" 689 762 668 532 407 353 450 587 811 526 669 802
"11292" 9 3 21 6 11 9 17 2 22 13 3 7
"11293" 51 29 22 30 29 41 14 41 19 54 71 13
"11294" 805 840 904 753 626 644 571 626 327 506 698 854
"11295" 86 118 85 123 121 117 140 151 180 46 58 122
"11296" 5224 5165 7032 5388 4495 5040 6971 7543 7709 4650 6130 6443
"11297" 46 36 39 40 43 54 43 39 42 29 38 55
"11298" 1409 1648 1654 1327 1994 1066 1589 1631 1760 1799 1481 1621
"11299" 2799 2713 3629 3593 2398 2790 2502 3592 2442 3303 4870 2941
"11300" 11 24 29 38 70 52 104 96 52 101 128 103
"11301" 8 15 19 34 24 29 70 69 55 28 17 33
"11302" 1167 1209 1018 1236 1231 1233 1655 1226 1324 1639 1401 1291
"11303" 17 15 12 29 46 53 59 25 53 5 10 11
"11304" 3410 3073 4460 4643 3913 4428 5794 5784 6845 4117 4098 4580
"11305" 2950 2471 3840 2421 4406 2741 4486 4603 5496 4422 4169 3216
"11306" 4865 5909 4480 2566 2458 2374 2522 2367 3383 2957 3077 3081
"11307" 225 213 238 378 285 318 215 307 386 293 222 246
"11308" 401 359 405 234 192 302 121 150 130 254 196 197
"11309" 2286 3171 2725 1797 2156 2017 1911 1950 2053 2129 2116 2370
"11310" 934 957 917 1758 1197 1150 654 827 645 953 962 1094
"11311" 989 1040 1283 1165 1127 1374 790 787 1013 1144 1406 1546
"11312" 116 62 62 59 52 79 66 54 45 51 62 46
"11313" 7 20 15 16 5 8 29 22 20 41 54 49
"11314" 6058 4147 4987 6767 4691 5573 4282 4601 4862 3967 4438 3733
"11315" 0 0 0 13 1 2 8 5 12 10 6 5
"11316" 2510 2194 1775 2110 2114 2359 2210 1358 2127 1375 2126 2363
"11317" 194 235 243 249 317 345 215 410 198 434 433 428
"11318" 82 238 150 138 195 208 91 119 160 198 185 195
"11319" 106 87 38 49 45 65 58 125 79 50 69 82
"11320" 461 515 478 651 745 562 604 498 566 971 986 868
"11321" 2 10 2 5 15 14 3 3 7 8 10 5
"11322" 86 85 78 123 113 241 54 62 49 38 80 91
"11323" 17 11 13 38 69 54 30 24 18 18 13 23
"11324" 36 25 27 41 39 50 86 70 59 13 13 14
"11325" 104 79 50 124 110 92 195 215 170 98 102 111
"11326" 1617 1382 1843 2319 2408 1640 1228 1598 1171 2275 2879 2428
"11327" 1190 1879 1313 1275 1600 1332 2573 2119 2452 1778 1489 1574
"11328" 1935 2026 1310 959 1306 1346 1377 1720 1481 935 1318 1168
"11329" 775 546 678 330 333 468 295 363 373 848 947 854
"11330" 0 0 0 24 9 10 10 8 13 0 0 0
"11331" 1162 1114 1120 874 873 864 713 407 551 889 1072 986
"11332" 1607 1191 1446 1025 1043 1236 2141 1680 1957 2244 2143 1974
"11333" 779 874 1032 664 1195 1248 808 567 719 978 1063 950
"11334" 5245 4759 6526 4929 5250 5106 4571 4731 5438 3418 3783 5102
"11335" 2 5 9 41 43 18 71 70 69 58 50 62
"11336" 652 1041 827 978 1343 770 1218 898 1177 715 357 1066
"11337" 161 161 210 61 94 74 286 231 329 275 234 253
"11338" 1133 1150 1209 1486 1458 1453 1313 1296 1029 1343 1288 953
"11339" 1892 1754 1554 1778 1905 1164 1286 1353 1081 943 1501 1307
"11340" 3 0 2 0 14 2 0 0 0 0 0 0
"11341" 4908 5143 5256 4854 4835 5150 3906 4403 3489 3806 5278 4255
"11342" 1563 1377 1383 1163 1014 1011 934 1082 1448 1743 1883 1969
"11343" 1671 1418 1677 1303 1416 1489 1666 1490 1859 1378 1202 1319
"11344" 1537 2432 1883 1303 1369 1090 2089 2046 2116 2130 2714 1709
"11345" 371 349 548 415 525 425 410 338 262 465 349 391
"11346" 182 146 134 260 197 218 144 218 240 269 146 173
"11347" 2081 1832 2518 1458 1010 1319 772 1127 853 995 813 799
"11348" 49 38 38 30 27 35 15 25 25 41 82 57
"11349" 303 309 322 305 315 367 370 440 304 296 317 245
"11350" 289 186 330 326 266 310 539 706 800 271 518 337
"11351" 1030 1359 1441 1047 922 885 1343 1302 1012 1250 1039 1214
"11352" 193 193 195 95 46 110 62 100 80 44 115 83
"11353" 2783 2207 1923 1224 1236 998 2566 2942 2908 3355 3555 4207
"11354" 51 39 32 17 25 8 37 46 35 52 41 58
"11355" 651 587 646 196 434 421 411 449 547 361 460 394
"11356" 1016 931 910 533 539 766 622 1072 735 1030 1058 890
"11357" 722 593 547 832 894 897 687 680 700 937 710 636
"11358" 1000 891 1297 983 1289 1579 759 883 897 1051 1301 1343
"11359" 88 97 51 198 296 155 48 120 59 62 50 97
"11360" 278 157 210 416 316 316 440 473 456 360 412 377
"11361" 154 172 180 198 236 223 157 189 246 186 166 217
"11362" 2 4 1 5 2 3 11 1 6 15 13 28
"11363" 108 36 77 91 141 66 28 91 47 83 94 96
"11364" 51 35 55 49 39 42 43 29 71 132 179 110
"11365" 47 67 94 175 205 157 127 122 109 91 127 87
"11366" 4581 3277 2597 2357 2773 2610 3550 2478 3011 4719 4594 4893
"11367" 110 85 66 185 91 137 142 123 125 9 55 27
"11368" 33 25 30 13 4 10 26 62 23 21 39 15
"11369" 119 88 143 117 107 124 143 81 85 67 90 148
"11370" 1000 1760 1239 2056 1715 2446 2319 2285 2151 1262 1323 1610
"11371" 687 626 855 1053 781 822 846 821 933 508 615 894
"11372" 579 381 388 638 562 564 443 520 413 555 804 738
"11373" 779 1031 1029 1460 1670 1439 1378 1752 1515 1734 1537 1779
"11374" 49 43 57 100 64 117 41 43 103 221 70 64
"11375" 286 337 283 260 299 326 563 292 397 308 237 325
"11376" 1285 1210 1509 2311 2171 1955 1981 1787 1578 2198 1753 1993
"11377" 897 1006 844 1327 1634 1228 703 746 587 1302 1475 1751
"11378" 75 55 56 37 73 53 135 81 110 49 62 51
"11379" 47 34 127 51 74 42 65 63 55 63 110 101
"11380" 1877 2595 2593 2032 2290 2184 1577 1230 1492 1761 1173 1069
"11381" 662 574 673 967 558 757 826 987 765 1123 1027 1218
"11382" 910 822 1253 1206 1607 1250 911 1089 908 859 992 951
"11383" 615 535 663 610 621 598 507 769 463 553 556 701
"11384" 79 42 32 64 66 48 130 61 50 60 75 55
"11385" 1096 950 907 976 1003 989 1743 1351 1274 1382 807 957
"11386" 33 19 29 17 3 6 37 21 64 0 0 0
