"V1" "V2" "V3" "V11" "V12" "V13" "V21" "V22" "V23" "V31" "V32" "V33"
"10680" 194 250 201 106 96 74 85 105 103 112 77 63
"10681" 552 457 633 1258 1491 1302 1149 1484 1105 959 1091 1076
"10682" 36 29 35 158 133 151 21 38 38 83 81 62
"10683" 2103 1670 1705 2247 2795 2753 2507 2210 2081 2051 2444 2750
"10684" 509 526 507 567 554 562 733 688 663 539 568 624
"10685" 0 0 0 0 0 0 1 5 1 0 5 2
"10686" 931 1436 856 828 908 1033 1297 1265 1265 1197 1181 1353
"10687" 42 20 13 22 43 25 18 39 34 55 44 40
"10688" 224 325 286 270 121 214 331 390 251 187 115 139
"10689" 221 196 184 195 270 263 229 340 93 327 226 270
"10690" 3 11 5 1 2 0 13 5 20 2 2 3
"10691" 1196 1293 899 901 731 1139 519 644 632 955 869 1093
"10692" 189 149 115 207 128 179 156 263 229 330 230 191
"10693" 688 757 674 649 613 673 523 745 844 592 609 796
"10694" 39 57 57 5 5 11 14 11 34 8 19 10
"10695" 53 25 25 59 47 30 33 7 11 20 45 48
"10696" 312 397 347 450 392 379 471 424 340 249 298 367
"10697" 902 819 754 553 478 708 877 717 821 664 710 627
"10698" 47 55 102 84 68 51 142 121 107 138 179 233
"10699" 333 316 309 379 189 291 264 317 299 154 164 164
"10700" 177 233 290 89 75 83 205 191 278 179 118 203
"10701" 1293 1201 1205 1925 1474 1897 1726 1835 2055 1233 1763 1620
"10702" 569 570 338 292 484 340 457 447 399 450 339 372
"10703" 4 7 2 0 0 0 0 3 0 1 1 1
"10704" 2361 2789 2870 2322 2930 2107 3553 2581 3931 2858 3032 2699
"10705" 466 573 507 364 465 419 462 415 371 482 476 319
"10706" 2 1 2 0 0 0 2 0 3 0 0 0
"10707" 70 65 69 101 107 102 131 134 78 74 64 71
"10708" 349 303 335 398 421 343 329 383 345 403 376 384
"10709" 381 351 367 189 181 160 188 296 294 259 128 202
"10710" 195 95 122 280 297 171 96 116 134 186 179 198
"10711" 19 25 24 4 2 1 15 11 11 2 3 2
"10712" 242 241 237 204 165 226 309 387 343 266 263 231
"10713" 365 420 328 449 390 311 229 368 303 353 304 358
"10714" 1 1 3 0 0 0 16 13 18 0 2 1
"10715" 1276 1017 1575 1011 1091 1349 2488 2034 2671 1129 995 987
"10716" 1596 2016 1578 2081 2083 1487 1672 1875 1191 2103 2582 1821
"10717" 26 72 59 69 114 134 41 52 49 138 174 106
"10718" 291 335 349 162 172 156 172 175 205 266 197 271
"10719" 7 24 11 24 20 24 28 40 52 22 26 43
"10720" 1162 1298 1344 1136 1459 1206 1696 2051 1361 1004 1183 1026
"10721" 73 64 76 115 104 123 96 99 122 47 116 77
"10722" 567 681 516 567 629 443 793 618 619 378 531 493
"10723" 1451 1221 1432 1450 1395 1091 1235 1139 1243 1409 1195 1101
"10724" 3357 2853 2590 3256 3227 3043 2999 2761 2647 2622 3066 3287
"10725" 443 579 607 836 841 767 523 509 380 517 341 434
"10726" 43 61 58 133 109 113 31 66 49 85 86 53
"10727" 621 479 397 289 214 370 230 260 278 449 507 316
"10728" 1501 1740 1464 1874 1502 1133 1903 1528 1255 2054 1929 2240
"10729" 131 58 134 113 56 64 64 52 51 55 79 83
"10730" 232 269 253 386 401 491 498 376 297 377 243 253
"10731" 61 105 53 35 39 42 103 71 97 49 32 21
"10732" 180 152 140 207 238 234 159 203 181 276 171 239
"10733" 5 6 5 2 3 1 0 0 0 3 4 2
"10734" 143 125 95 161 157 139 145 158 182 194 185 181
"10735" 2215 2047 1888 2736 3217 2854 2516 2724 2652 2678 3072 3086
"10736" 463 602 441 680 549 537 748 672 659 693 783 723
"10737" 25 21 21 7 9 9 24 22 34 24 15 13
"10738" 11 15 12 10 9 4 58 62 52 15 40 35
"10739" 235 138 126 262 245 280 465 444 479 334 333 323
"10740" 1002 1081 847 874 1207 1158 691 1092 902 1037 707 761
"10741" 602 757 671 825 791 734 675 634 534 505 731 685
"10742" 635 640 548 518 526 611 698 624 711 719 735 843
"10743" 233 182 313 208 134 100 159 255 224 225 128 206
"10744" 115 98 96 245 254 100 169 236 199 156 136 119
"10745" 69 103 41 157 103 96 60 54 83 78 107 55
"10746" 2071 1865 2079 1291 1199 1147 1932 2191 1643 1045 966 1236
"10747" 7 3 2 0 0 0 4 2 1 1 3 3
"10748" 59 106 70 159 168 114 83 63 39 129 107 120
"10749" 0 0 0 13 8 7 27 39 40 2 7 8
"10750" 1028 1081 1152 1481 1475 1129 733 725 829 1344 845 752
"10751" 255 220 252 158 208 249 296 233 270 154 131 153
"10752" 35 15 34 18 7 10 25 12 19 23 9 9
"10753" 4 2 2 0 0 2 4 4 2 2 1 2
"10754" 2678 3097 2669 4408 3893 3756 4844 2893 3731 5201 4337 4205
"10755" 1485 1272 1049 1336 1622 1486 966 1199 1002 1087 1358 1083
"10756" 742 710 535 527 398 416 650 652 674 345 391 396
"10757" 63 37 107 33 40 49 63 71 51 34 47 54
"10758" 91 86 109 189 119 91 66 42 67 69 73 57
"10759" 50 57 35 47 42 36 65 69 52 43 33 35
"10760" 801 1024 826 1041 1084 1045 1073 703 973 1026 939 711
"10761" 1465 1323 1425 1473 1525 1846 1044 1031 911 989 1156 1263
"10762" 77 57 79 81 54 115 76 76 99 107 119 137
"10763" 7 26 5 2 13 11 5 7 7 7 6 5
"10764" 108 158 143 173 185 194 189 141 309 127 101 130
"10765" 1158 1169 1204 756 780 1102 1079 985 1157 1625 1497 1339
"10766" 5 3 5 25 29 36 21 24 24 10 17 6
"10767" 727 948 879 765 626 685 548 463 655 1042 940 809
"10768" 66 37 41 70 70 57 106 85 116 19 24 18
"10769" 138 139 214 285 305 242 400 482 424 204 248 169
"10770" 578 513 496 782 858 1053 1048 1029 1217 1047 981 943
"10771" 724 652 727 841 866 1022 828 843 841 1318 1309 1319
"10772" 136 71 107 123 155 187 71 144 89 102 118 70
"10773" 673 653 759 362 282 297 873 691 643 530 298 365
"10774" 223 155 168 200 215 187 222 156 145 205 180 191
"10775" 0 3 3 0 2 0 0 0 0 0 0 0
"10776" 262 170 165 179 120 169 162 209 149 296 193 269
"10777" 22 18 22 3 2 10 9 11 3 5 16 3
"10778" 6 6 3 4 2 2 0 0 0 0 0 0
"10779" 15 25 19 26 33 30 19 30 31 43 29 29
"10780" 49 60 102 160 143 114 99 87 130 94 79 118
"10781" 354 356 327 378 300 377 271 303 184 352 390 360
"10782" 262 192 171 88 133 121 323 251 263 130 100 125
"10783" 291 268 224 253 352 289 377 344 391 134 225 259
"10784" 1297 1521 1823 1393 2214 1935 1191 1339 1419 1519 1602 1357
"10785" 34 38 30 42 58 58 27 85 76 20 16 10
"10786" 737 707 699 808 630 738 571 602 627 717 675 653
"10787" 173 116 211 190 172 256 140 144 112 150 107 155
"10788" 119 63 105 52 56 54 34 35 45 32 20 44
"10789" 240 272 288 507 511 522 319 302 175 394 333 485
"10790" 3817 4465 3908 6310 5676 5193 3532 3619 4095 4538 4449 4759
"10791" 287 283 376 268 294 315 447 397 611 223 237 300
"10792" 1439 1533 1527 1429 1673 1724 1152 1153 1152 1912 1775 2080
"10793" 2375 2595 2750 2891 3170 2871 3092 2865 2715 2328 2543 2438
"10794" 780 873 761 833 919 759 710 473 543 1068 1116 759
"10795" 3408 3346 2672 3179 2442 2135 3398 2795 4123 4112 4119 3403
"10796" 78 97 110 12 9 10 37 63 72 20 37 25
"10797" 2205 1585 1780 2313 2252 1798 1805 1575 2234 2288 1428 2684
"10798" 0 0 0 0 0 0 5 1 1 2 14 3
"10799" 331 245 340 236 247 171 343 367 318 348 325 309
"10800" 119 91 104 128 140 134 52 40 31 69 61 45
"10801" 8 19 24 25 12 22 1 3 1 6 10 4
"10802" 260 273 262 146 166 247 91 125 184 113 133 78
"10803" 14 19 16 49 49 24 11 20 27 16 29 31
"10804" 0 0 0 1 3 1 0 1 1 3 0 1
"10805" 130 118 139 110 124 148 198 136 162 124 110 130
"10806" 0 4 1 12 6 10 3 5 7 5 18 6
"10807" 75 80 96 109 125 124 45 102 108 52 91 43
"10808" 2821 3056 2805 3171 3522 3231 3013 2538 3515 2271 2017 2061
"10809" 1272 1279 1467 1525 1674 1676 1542 1677 1959 1816 2177 1806
"10810" 181 113 195 104 111 109 146 71 198 222 142 134
"10811" 7 21 9 0 0 0 0 0 0 3 6 5
"10812" 3 6 12 9 13 7 17 8 18 7 17 18
"10813" 13 8 7 0 0 0 9 6 8 0 0 2
"10814" 684 651 566 454 476 493 459 468 391 494 595 655
"10815" 2 4 2 2 2 9 4 4 3 0 0 0
"10816" 30 17 34 13 3 15 11 12 14 31 34 25
"10817" 518 540 539 414 621 407 497 589 594 478 407 338
"10818" 896 1123 921 1531 1376 1444 1343 1223 1394 1241 992 954
"10819" 221 350 303 231 188 220 73 137 132 216 176 243
"10820" 71 72 72 25 18 6 51 64 97 27 40 67
"10821" 230 243 216 43 55 71 66 163 128 199 180 149
"10822" 24 31 16 35 39 36 46 19 18 21 23 12
"10823" 53 94 69 62 61 82 133 101 84 95 87 120
"10824" 0 0 0 1 3 1 1 4 2 0 0 0
"10825" 291 316 285 591 613 712 518 478 515 437 637 684
"10826" 223 130 107 157 169 193 98 68 57 185 158 187
"10827" 52 46 27 2 3 4 15 69 22 5 8 16
"10828" 48 75 61 31 27 34 16 34 32 29 20 19
"10829" 2411 2453 2450 2163 1931 1894 2003 1101 1379 1467 1328 1351
"10830" 5 4 4 0 0 3 0 0 0 7 2 3
"10831" 5 5 5 0 0 0 0 0 0 3 3 1
"10832" 57 64 98 60 42 82 70 98 92 78 90 85
"10833" 71 64 63 127 133 142 115 101 133 74 104 54
"10834" 87 86 89 23 78 54 29 69 70 9 6 18
"10835" 201 183 144 133 193 99 96 135 94 120 109 102
"10836" 46 28 31 53 69 45 47 42 42 141 130 135
"10837" 130 163 130 200 335 289 250 195 201 293 173 153
"10838" 38 41 39 17 20 22 27 18 23 32 52 42
"10839" 229 295 236 201 162 236 151 89 105 278 211 313
"10840" 101 111 58 88 51 92 116 180 181 159 202 119
"10841" 1394 1454 1257 1453 1729 1633 1689 1131 1270 1762 1249 985
"10842" 3 9 8 7 7 15 26 21 11 2 9 8
"10843" 960 859 1033 1383 2035 1579 1032 847 890 811 767 926
"10844" 1255 945 893 1671 1545 1960 1059 972 886 1143 971 902
"10845" 70 65 62 126 152 129 140 148 190 88 130 99
"10846" 185 152 166 153 189 203 82 99 74 123 94 75
"10847" 29 21 44 27 22 36 55 70 43 106 82 88
"10848" 612 694 623 429 385 287 304 238 305 954 630 647
"10849" 126 159 98 58 91 48 101 77 89 67 72 101
"10850" 475 451 619 567 569 473 602 543 470 372 370 469
"10851" 740 906 871 567 628 741 547 642 757 646 585 494
"10852" 1480 1446 1563 1213 1189 1419 1499 1506 1416 1542 1089 1326
"10853" 533 469 513 224 306 254 418 477 459 499 563 617
"10854" 16 13 20 21 19 29 15 21 7 14 6 16
"10855" 53 33 64 55 56 54 34 39 44 22 10 15
"10856" 593 663 441 525 635 708 556 629 438 382 427 423
"10857" 380 449 428 549 302 417 633 635 661 360 569 468
"10858" 1670 1020 2093 1281 1393 1184 1772 1562 1329 1455 1494 1487
"10859" 948 1070 951 1216 1102 947 1424 1549 1221 957 1197 1195
"10860" 41 24 24 10 12 16 21 31 35 7 8 4
"10861" 25 18 19 16 9 25 20 34 25 6 22 6
"10862" 315 273 119 328 330 289 175 205 172 240 316 410
"10863" 195 165 293 181 137 277 141 132 181 360 345 409
"10864" 787 1140 863 827 857 912 991 1244 1017 570 781 628
"10865" 1347 1667 1820 1539 1844 1650 1600 1617 1759 1949 2009 2176
"10866" 10 13 19 22 15 16 19 13 21 13 17 22
"10867" 986 1177 865 1415 1352 1162 874 999 910 1399 1259 1285
"10868" 218 128 182 108 103 91 161 127 91 78 99 129
"10869" 35 42 26 21 35 42 31 56 45 15 23 12
"10870" 1 1 0 3 2 4 0 0 0 0 0 0
"10871" 1523 1798 1693 1567 1463 1672 1096 1315 1265 1483 1327 1526
"10872" 5 5 6 8 10 8 28 24 27 7 8 7
"10873" 123 71 74 60 26 65 58 73 31 77 67 121
"10874" 35 27 10 4 4 9 2 2 1 14 26 26
"10875" 2180 1423 1716 1764 1189 1546 1782 1657 1559 1921 2219 2085
"10876" 337 428 323 417 398 390 316 264 412 651 708 550
"10877" 11 8 7 21 17 11 11 10 23 7 5 10
"10878" 5043 6759 5307 5362 5851 4733 7066 7467 9605 7004 7683 7818
"10879" 978 1326 1244 1108 1703 1644 1193 930 1042 1541 1411 1717
"10880" 247 241 238 408 374 405 389 382 393 400 380 365
"10881" 72 34 67 58 43 43 50 39 58 15 23 17
"10882" 7 3 12 5 13 11 1 4 3 8 11 9
"10883" 252 243 267 217 192 224 191 304 272 429 392 450
"10884" 7651 6498 8246 6206 8247 6537 5218 5504 5335 5507 5721 6160
"10885" 542 472 519 808 751 688 805 911 787 810 854 933
"10886" 1072 1097 976 791 884 913 1186 1030 1300 913 654 803
"10887" 336 197 190 97 118 118 359 267 181 84 63 103
"10888" 90 109 56 120 98 125 124 83 119 153 167 160
"10889" 393 284 318 445 439 289 296 516 341 355 347 342
"10890" 1597 1756 1684 1006 2043 1669 1504 1861 1703 2061 1849 1633
"10891" 180 122 143 100 111 146 154 143 158 111 71 122
"10892" 1 1 1 0 0 0 0 0 0 1 0 2
"10893" 146 179 150 239 263 263 152 161 222 84 163 185
"10894" 1410 1290 1986 1677 2069 1293 1324 1499 1499 1493 1552 1209
"10895" 0 0 0 0 0 0 2 1 7 1 0 0
"10896" 370 498 235 411 319 383 297 344 349 192 239 259
"10897" 4695 4904 3819 3961 3472 3781 4992 3074 3497 5196 4478 3567
"10898" 49 40 41 21 17 28 80 37 43 23 26 31
"10899" 1571 1933 1943 1101 1178 1487 993 946 1175 1514 1131 1512
"10900" 230 289 224 245 245 225 261 567 318 372 353 395
"10901" 5 6 5 6 14 10 15 19 25 11 2 19
"10902" 56 66 48 59 79 57 31 73 81 83 96 79
"10903" 115 131 168 226 334 342 376 295 374 143 131 181
"10904" 26 26 33 184 247 203 62 88 104 107 116 135
"10905" 785 802 885 996 759 815 859 847 782 805 708 711
"10906" 3 14 4 5 3 2 13 5 10 3 3 3
"10907" 68 99 75 39 47 59 38 44 41 38 45 65
"10908" 427 479 403 746 758 561 624 898 833 915 847 866
"10909" 105 111 117 48 75 141 67 80 71 197 273 241
"10910" 30 24 16 6 3 3 2 2 3 5 18 27
"10911" 187 200 219 181 172 152 219 176 175 238 238 209
"10912" 49 57 50 56 107 43 56 45 52 19 19 65
"10913" 77 88 83 209 238 225 157 172 177 276 157 262
"10914" 211 189 260 145 125 175 125 131 155 305 265 305
"10915" 303 437 281 283 228 207 265 245 350 238 289 185
"10916" 8 14 4 5 3 1 0 0 0 3 3 4
"10917" 68 37 40 24 52 48 51 77 42 24 14 49
"10918" 623 448 563 556 670 461 497 652 458 474 700 487
"10919" 472 482 475 525 626 434 667 630 614 706 544 511
"10920" 113 72 92 36 39 68 19 44 35 71 85 59
"10921" 83 65 55 67 94 133 156 189 167 107 180 115
"10922" 35 44 41 26 38 39 44 77 84 48 71 50
"10923" 1246 1373 1111 997 1047 936 1143 1649 1014 1653 1594 1891
"10924" 465 516 515 308 331 315 476 443 454 318 329 282
"10925" 392 387 295 544 357 377 411 385 590 411 411 379
"10926" 117 97 144 127 197 104 127 205 161 306 361 286
"10927" 1413 1169 1277 972 1385 977 1335 884 1232 1038 1187 1258
"10928" 5 6 21 0 1 2 0 1 0 1 0 2
"10929" 36 43 75 51 136 67 114 147 134 84 111 79
"10930" 270 140 225 379 254 317 279 446 433 311 378 376
"10931" 285 256 215 385 325 271 279 280 274 326 391 347
"10932" 246 254 238 277 158 140 157 139 200 207 148 191
"10933" 582 617 550 555 495 413 445 553 433 397 361 397
"10934" 434 354 243 119 133 142 232 246 253 275 283 227
"10935" 116 239 161 189 199 178 525 581 409 149 142 140
"10936" 4 1 1 0 0 0 0 0 0 0 0 0
"10937" 55 77 108 134 125 148 35 49 54 160 111 116
"10938" 534 408 521 321 291 312 379 546 394 219 221 298
"10939" 706 421 737 398 425 476 409 318 354 692 949 711
"10940" 1289 1476 1285 1835 1791 2020 1533 1997 1540 1834 2449 1926
"10941" 24 28 33 53 38 48 84 66 92 112 135 107
"10942" 111 105 127 64 92 70 59 49 56 41 29 23
"10943" 102 89 161 72 103 117 108 123 155 119 50 82
"10944" 2681 2339 2395 2639 2900 2206 2375 1911 2036 2643 2145 2128
"10945" 337 257 233 173 202 270 206 312 277 343 405 429
"10946" 324 345 269 356 387 283 578 728 543 316 447 301
"10947" 473 482 414 358 307 321 656 478 592 406 618 553
"10948" 102 79 124 101 85 89 95 122 129 132 166 199
"10949" 2110 1736 1719 1681 1890 2092 1611 2373 1890 1612 2018 1887
"10950" 18 27 25 2 3 6 7 14 12 7 8 10
"10951" 187 153 71 128 99 137 97 103 207 117 95 144
"10952" 34 27 12 29 25 23 7 5 7 19 11 20
"10953" 2597 2847 2634 2216 2432 2436 2262 2876 2833 2811 2548 2253
"10954" 16 16 20 7 9 12 26 35 45 5 19 10
"10955" 21 29 33 25 35 24 10 11 18 26 19 21
"10956" 270 362 338 346 363 404 420 335 302 490 418 450
"10957" 3 14 5 1 0 3 9 11 5 6 6 7
"10958" 421 248 302 267 284 222 339 343 287 411 362 358
"10959" 3 4 6 13 18 20 17 35 35 24 34 12
"10960" 637 614 861 568 445 742 583 497 688 499 573 465
"10961" 19 21 17 27 29 24 38 23 22 17 15 12
"10962" 277 255 247 307 443 601 369 350 255 610 554 568
"10963" 1507 1534 1396 1648 1163 1313 2056 1719 1649 1720 1699 1331
"10964" 1354 1200 1512 684 605 523 1422 1886 1617 1733 1471 1715
"10965" 283 253 276 489 405 309 341 332 349 297 317 360
"10966" 909 1013 993 926 1295 840 856 857 945 1556 1397 1292
"10967" 1957 2460 1873 940 974 970 1372 1216 959 1406 1400 1138
"10968" 343 431 331 841 718 744 660 774 625 508 585 579
"10969" 335 327 543 575 429 605 543 528 427 363 461 336
"10970" 789 862 1101 727 576 788 711 646 1211 560 596 646
"10971" 228 353 287 323 343 310 661 571 421 336 445 284
"10972" 9 16 10 1 0 2 4 6 4 6 15 17
"10973" 29 23 28 25 17 20 53 23 25 14 20 7
"10974" 702 973 897 956 949 571 538 766 791 786 709 889
"10975" 347 244 260 203 298 271 375 377 323 265 217 423
"10976" 233 199 188 271 235 244 234 192 195 239 212 189
"10977" 752 730 682 344 448 476 570 661 628 456 491 491
"10978" 643 705 738 385 354 387 551 634 562 809 761 766
"10979" 579 640 646 536 917 595 756 787 755 1149 1760 1383
"10980" 98 161 106 95 181 135 108 70 143 80 86 141
"10981" 347 334 440 255 380 442 677 615 758 806 683 651
"10982" 483 456 523 787 773 837 402 423 594 509 452 551
"10983" 749 901 821 735 1132 1298 519 555 659 1113 965 693
"10984" 114 105 61 183 124 277 81 114 105 77 89 115
"10985" 48 66 54 39 45 44 63 34 46 51 41 47
"10986" 135 39 49 42 39 49 35 67 60 45 45 27
"10987" 131 102 143 149 147 136 215 191 184 110 126 121
"10988" 7 9 9 9 5 8 3 12 17 31 22 25
"10989" 52 49 69 333 304 253 227 210 167 148 167 161
"10990" 104 85 134 135 91 86 67 85 76 171 113 147
"10991" 1986 2399 2969 2707 3259 3081 3069 2575 3373 2851 2688 2664
"10992" 289 377 361 140 126 133 357 274 358 348 361 194
"10993" 109 109 109 193 172 219 181 117 168 149 217 187
"10994" 39 24 24 9 6 23 34 16 32 52 23 32
"10995" 103 118 112 166 230 171 101 90 71 132 129 142
"10996" 29 22 39 17 8 9 20 15 19 33 25 52
"10997" 256 249 227 556 382 303 303 347 317 514 398 470
"10998" 629 805 574 579 702 593 424 459 498 580 455 457
"10999" 5 2 5 7 3 3 0 1 1 7 4 12
"11000" 116 190 170 80 113 137 96 92 78 72 197 118
"11001" 84 60 49 50 52 56 13 16 21 28 33 43
"11002" 1188 1100 1157 1021 1134 1214 1190 744 1091 1113 1191 1210
"11003" 62 74 63 109 76 95 43 68 64 38 26 35
"11004" 1765 1497 2380 2203 1569 1778 2125 1732 1580 2447 1838 2548
"11005" 717 821 686 472 903 545 1252 980 723 686 585 711
"11006" 57 63 22 27 42 62 37 27 25 27 40 42
"11007" 355 319 312 337 305 347 375 504 470 573 570 489
"11008" 111 111 90 189 251 254 569 554 462 247 251 207
"11009" 523 378 480 554 457 466 555 596 691 500 399 653
"11010" 62 53 85 223 162 213 81 90 72 117 45 76
"11011" 21 21 19 19 13 24 18 31 26 21 31 24
"11012" 198 145 240 190 169 178 133 167 112 69 97 108
"11013" 51 29 26 29 18 24 12 11 18 3 1 1
"11014" 185 242 120 137 167 136 119 133 146 198 173 205
"11015" 1627 2122 1893 1125 1293 1180 1610 1781 2052 1449 1750 1569
"11016" 188 226 271 235 251 241 327 277 232 221 255 180
"11017" 33 24 27 45 75 65 77 37 57 38 77 116
"11018" 0 0 0 0 0 0 0 0 0 0 3 1
"11019" 51 29 65 27 22 28 7 3 8 30 48 44
"11020" 517 500 533 431 431 354 183 217 200 172 169 171
"11021" 0 0 0 2 2 2 2 5 1 4 2 3
"11022" 112 82 139 119 97 132 60 35 57 81 119 114
"11023" 560 813 770 320 403 395 522 535 442 596 882 739
"11024" 225 170 204 257 232 259 373 372 321 378 287 269
"11025" 91 93 58 77 72 82 93 95 63 26 164 57
"11026" 122 84 66 221 258 214 123 151 87 94 82 109
"11027" 251 263 284 499 282 297 500 593 508 409 290 256
"11028" 94 116 135 218 228 241 123 123 121 119 165 132
"11029" 1009 875 844 828 1060 876 1066 928 1071 1139 1107 1347
"11030" 266 293 303 684 619 757 464 455 422 296 291 244
"11031" 114 90 70 107 45 33 119 125 115 84 94 186
"11032" 2640 2122 2626 2581 2726 2568 2005 2157 2366 2561 1990 1987
"11033" 3 1 2 3 10 4 2 2 3 4 4 2
"11034" 31 8 24 0 1 3 1 2 4 2 5 1
"11035" 7 2 3 24 5 25 8 11 5 27 18 17
"11036" 13 11 3 51 51 60 1 3 2 4 1 3
"11037" 145 209 101 250 275 254 348 353 285 266 297 277
"11038" 229 215 238 121 187 149 145 109 105 134 123 199
"11039" 11 9 5 21 13 22 19 21 13 16 34 17
"11040" 0 0 0 8 5 8 9 9 12 5 9 4
"11041" 303 269 259 249 319 278 162 266 223 313 193 346
"11042" 58 63 59 65 68 65 22 14 15 100 142 84
"11043" 1608 1939 2504 1779 1709 1973 1585 2709 2228 2381 2362 1816
"11044" 2082 1079 1708 1797 1501 1743 1241 1701 1568 1612 1533 1587
"11045" 53 37 54 61 65 96 65 55 57 19 27 28
"11046" 215 232 181 265 278 378 202 141 105 211 283 169
"11047" 21 14 19 20 22 14 13 16 19 15 22 22
"11048" 177 241 156 177 167 230 218 208 231 150 126 154
"11049" 343 462 467 253 278 275 351 313 304 345 248 250
"11050" 6 5 5 0 1 2 1 1 0 2 0 0
"11051" 3989 3698 3423 3500 3543 3417 3680 3716 3784 3137 2333 3896
"11052" 973 807 841 667 656 689 863 819 808 745 570 645
"11053" 379 373 299 498 553 625 465 563 692 376 428 351
"11054" 180 270 267 335 297 454 411 327 356 252 210 381
"11055" 1041 1115 1068 856 727 673 1596 1438 1232 1321 1229 1211
"11056" 7 10 11 2 12 2 0 0 0 4 2 2
"11057" 2292 2436 2675 3221 2521 2160 1860 2172 1793 2257 1956 1718
"11058" 409 480 468 349 370 407 444 596 351 561 508 471
"11059" 625 479 610 628 747 837 563 457 573 508 350 475
"11060" 0 2 1 8 5 5 9 6 7 11 8 5
"11061" 2099 1840 2329 2441 2660 2745 1683 1541 1906 1740 1840 2048
"11062" 2470 2090 2437 2412 2581 2540 2279 1942 2537 2286 2704 3311
"11063" 233 173 198 146 141 208 332 342 301 167 217 197
"11064" 393 385 370 504 494 422 425 368 409 347 305 371
"11065" 45 30 57 42 38 29 41 42 56 44 28 15
"11066" 381 201 233 189 174 246 424 334 306 595 472 588
"11067" 113 172 112 132 182 90 151 207 99 180 199 145
"11068" 1548 929 1426 1291 1451 1327 1413 1630 1555 1907 2066 1543
"11069" 388 304 420 707 673 635 353 489 511 504 330 478
"11070" 79 92 77 44 25 33 41 59 45 38 50 39
"11071" 1004 846 1066 1998 1401 1135 1151 1469 1446 1140 1021 1001
"11072" 267 245 185 322 284 305 212 223 251 205 184 183
"11073" 1985 1584 1293 1421 1144 1523 1598 1739 1317 1853 2305 1847
"11074" 644 582 637 1051 993 981 551 533 756 1073 907 1005
"11075" 1123 935 1209 1311 1443 1399 1292 1165 1047 1383 1163 1329
"11076" 0 0 0 3 5 1 0 0 0 1 2 5
"11077" 606 349 583 248 295 250 268 295 263 348 377 349
"11078" 39 37 26 38 29 44 57 50 49 45 43 19
"11079" 1429 1693 1520 1063 687 1139 1211 1101 990 2034 1108 1289
"11080" 75 53 63 80 62 81 120 119 117 47 63 28
"11081" 3076 2676 3115 2766 2376 3495 2831 2726 2784 3096 2891 2676
"11082" 2455 2361 2340 2540 2285 3060 2945 2715 2070 2186 2910 2539
"11083" 1002 884 841 571 1148 886 662 885 792 759 818 586
"11084" 2 1 2 4 21 17 0 0 1 11 9 9
"11085" 93 45 55 42 80 65 37 48 63 45 67 53
"11086" 2481 2537 2397 3196 2814 2672 2531 1960 2536 2223 2353 2588
"11087" 115 114 117 216 280 183 147 159 340 332 231 305
"11088" 1009 979 1217 622 681 710 526 536 389 664 690 799
"11089" 243 299 297 172 94 122 115 124 107 182 170 154
"11090" 355 248 225 330 273 387 233 374 291 235 385 477
"11091" 305 518 813 988 636 565 413 419 384 468 547 513
"11092" 282 311 301 438 219 237 394 418 303 180 221 183
"11093" 54 90 76 93 81 130 75 91 80 158 141 101
"11094" 2 5 1 49 37 35 21 24 37 41 41 34
"11095" 55 21 39 21 16 13 7 19 9 15 37 24
"11096" 361 383 420 498 713 474 395 389 297 490 476 435
"11097" 7 4 3 0 0 0 0 0 0 2 2 6
"11098" 25 33 41 23 31 11 90 83 93 49 118 79
"11099" 252 179 217 422 247 258 326 378 321 337 285 299
"11100" 7 7 11 49 41 19 59 45 17 27 31 25
"11101" 722 510 441 547 503 399 320 398 326 530 637 729
"11102" 2068 2242 2113 2400 2015 1930 3646 2825 2848 2057 1899 2161
"11103" 251 260 175 136 128 137 126 103 151 268 268 309
"11104" 270 328 399 153 136 131 155 304 297 258 225 207
"11105" 91 103 75 55 37 54 60 83 73 34 49 19
"11106" 241 378 268 232 141 279 159 137 177 279 358 310
"11107" 778 737 668 1483 1093 1153 759 856 610 1005 935 872
"11108" 372 391 412 415 408 401 515 477 561 414 446 524
"11109" 603 676 673 544 557 402 450 531 473 422 408 293
"11110" 76 197 157 84 97 107 182 135 133 151 99 131
"11111" 10 5 6 6 6 1 0 1 3 6 4 4
"11112" 138 115 132 100 116 93 89 142 142 66 35 39
"11113" 38 103 66 70 166 67 128 155 94 97 107 85
"11114" 899 850 810 613 543 447 488 330 411 459 642 723
"11115" 2126 2433 1613 2531 2309 2462 2036 2223 2096 2486 2568 2603
"11116" 7 24 23 73 55 58 13 27 21 25 35 15
"11117" 176 99 129 198 175 169 239 165 220 115 128 148
"11118" 580 658 435 430 590 397 653 571 647 767 402 721
"11119" 4048 4496 3208 3148 2678 3824 3053 2930 2365 2550 2569 2966
"11120" 90 105 76 36 30 39 25 32 17 23 12 29
"11121" 2303 2213 1968 979 951 1017 1801 1735 1642 1419 1354 1476
"11122" 76 55 63 68 56 53 79 95 119 49 56 73
"11123" 514 515 579 873 835 846 679 730 736 413 408 437
"11124" 469 454 367 335 238 372 410 357 369 520 441 541
"11125" 2353 2639 2755 2649 2825 3771 2299 2383 2563 2868 4109 3059
"11126" 305 262 303 401 319 238 231 265 177 205 222 252
"11127" 19 11 8 33 10 18 17 20 33 55 52 62
