"V1" "V2" "V3" "V11" "V12" "V13" "V21" "V22" "V23" "V31" "V32" "V33"
"10642" 0 0 0 0 0 0 0 6 5 0 4 5
"10643" 0 0 0 0 0 0 0 0 0 7 2 3
"10644" 469 490 332 1007 1168 679 211 378 219 782 887 741
"10645" 326 306 234 323 688 532 277 378 229 407 274 264
"10646" 49 46 115 23 22 27 70 31 24 59 57 141
"10647" 243 182 275 301 170 260 218 128 194 146 155 119
"10648" 8 7 9 3 5 2 3 6 1 1 0 3
"10649" 75 56 67 118 73 81 40 12 21 94 62 153
"10650" 1455 1277 1297 1432 1335 1486 2067 1860 1985 1422 1599 1718
"10651" 482 470 459 1029 815 674 473 347 269 237 209 205
"10652" 282 356 332 362 279 215 543 544 410 251 233 209
"10653" 1889 2201 2340 2264 1449 2569 2878 1893 3215 2439 3033 3022
"10654" 1422 1810 1445 2483 1857 1591 1808 1654 2157 1977 2039 2013
"10655" 153 250 257 105 219 263 507 354 374 258 190 255
"10656" 2007 1791 1808 1503 1622 1230 991 1886 1584 2313 1886 1882
"10657" 1567 1629 1799 1746 1941 2084 1751 3081 2068 1264 1036 994
"10658" 3077 3396 3168 2238 1627 1746 2464 2194 2295 1630 1418 1675
"10659" 3813 3449 3125 2124 2491 2733 3322 2919 3182 3839 3771 3932
"10660" 2 53 27 5 5 12 52 72 51 51 67 36
"10661" 190 196 137 141 96 103 35 75 84 152 84 81
"10662" 10408 15552 15966 13802 14611 13910 14067 13998 12513 16488 15410 12542
"10663" 7052 5574 5633 4785 5893 7278 4335 5541 3960 6213 6605 6567
"10664" 0 0 0 0 2 3 0 0 0 4 5 9
"10665" 295 232 368 225 300 477 345 189 199 198 210 246
"10666" 1017 937 1063 1132 1008 925 1011 1153 1326 876 892 991
"10667" 975 865 760 605 398 496 1142 1073 1144 371 341 285
"10668" 3365 3513 4891 4267 6225 4779 3513 5974 6077 4171 6164 5518
"10669" 471 668 556 852 976 1010 1506 1371 1592 981 1075 1163
"10670" 3405 4301 4678 5781 6477 4662 4150 4586 4386 3133 3558 3947
"10671" 747 743 1008 732 757 902 674 834 900 1096 724 701
"10672" 561 677 727 636 990 811 729 645 661 507 642 535
"10673" 3209 3643 3665 7454 3698 3771 5725 3940 4341 4430 3854 4167
"10674" 2803 3214 2817 2734 3251 2294 2237 2264 2190 3491 3164 3143
"10675" 984 999 984 978 1238 1815 1641 1575 1263 2132 1655 1064
"10676" 1490 1406 1177 1190 2488 1850 1947 1780 1825 1125 1094 973
"10677" 225 203 132 176 114 162 112 63 180 237 141 217
"10678" 57 28 44 129 275 307 228 128 159 225 184 173
"10679" 127 212 119 84 56 100 204 256 225 225 195 176
"10680" 583 751 603 317 289 222 255 315 309 335 232 189
"10681" 1657 1371 1898 3774 4472 3907 3446 4451 3315 2877 3273 3227
"10682" 107 87 106 473 399 452 64 115 115 248 243 186
"10683" 6310 5010 5115 6741 8386 8258 7521 6630 6243 6153 7333 8251
"10684" 1526 1579 1520 1701 1661 1687 2198 2063 1989 1616 1705 1871
"10685" 0 0 0 0 0 0 3 14 3 1 16 5
"10686" 2793 4307 2568 2483 2724 3099 3890 3794 3795 3591 3544 4060
"10687" 126 60 39 67 130 76 53 117 103 164 131 120
"10688" 671 975 858 810 363 641 993 1169 754 562 345 416
"10689" 664 589 551 585 810 789 688 1021 280 982 679 810
"10690" 8 33 14 3 6 1 39 15 59 6 5 9
"10691" 3589 3879 2697 2703 2193 3416 1556 1933 1896 2864 2607 3279
"10692" 566 448 346 620 384 536 468 789 686 991 689 572
"10693" 2065 2271 2023 1947 1839 2019 1570 2235 2533 1776 1827 2387
"10694" 117 171 171 15 15 34 41 33 101 25 57 29
"10695" 159 74 75 177 141 89 99 21 33 59 135 144
"10696" 937 1191 1041 1351 1175 1137 1414 1272 1020 747 895 1101
"10697" 2706 2457 2261 1659 1434 2123 2630 2151 2462 1991 2131 1881
"10698" 141 165 307 253 204 152 426 363 321 414 536 700
"10699" 999 947 926 1137 567 874 792 950 897 462 492 493
"10700" 530 699 870 267 225 249 615 573 835 537 354 609
"10701" 3879 3602 3614 5774 4423 5690 5179 5505 6164 3698 5288 4859
"10702" 1707 1709 1014 877 1451 1019 1371 1341 1197 1351 1017 1115
"10703" 13 20 5 0 0 0 0 10 0 3 3 3
"10704" 7082 8367 8609 6965 8790 6320 10659 7744 11792 8573 9096 8097
"10705" 1399 1720 1522 1092 1395 1257 1386 1244 1114 1445 1428 958
"10706" 7 3 5 0 0 0 7 0 8 0 0 0
"10707" 211 195 208 303 321 306 393 403 235 222 193 214
"10708" 1047 910 1004 1195 1264 1029 987 1150 1034 1209 1129 1153
"10709" 1142 1053 1100 568 543 481 564 887 881 777 383 605
"10710" 584 284 366 841 891 513 289 347 403 557 537 593
"10711" 57 75 73 11 6 4 45 33 33 7 9 6
"10712" 725 723 711 612 494 677 927 1162 1030 797 789 693
"10713" 1096 1259 985 1347 1170 934 687 1103 910 1060 912 1074
"10714" 3 3 9 0 0 0 49 39 53 0 5 3
"10715" 3828 3050 4725 3033 3272 4046 7464 6103 8014 3386 2984 2961
"10716" 4787 6048 4735 6244 6249 4461 5017 5624 3574 6309 7746 5462
"10717" 77 216 177 208 342 402 122 155 148 413 521 318
"10718" 872 1004 1046 486 515 469 516 524 614 798 591 813
"10719" 22 71 33 71 59 71 83 120 155 65 78 128
"10720" 3486 3895 4032 3407 4377 3617 5087 6152 4082 3011 3548 3078
"10721" 219 193 227 344 311 369 288 298 367 141 348 231
"10722" 1701 2044 1548 1701 1887 1329 2380 1855 1856 1134 1594 1479
"10723" 4353 3662 4296 4350 4185 3274 3705 3417 3728 4227 3585 3303
"10724" 10072 8559 7771 9768 9680 9129 8997 8282 7942 7866 9197 9862
"10725" 1328 1738 1821 2507 2524 2302 1568 1527 1139 1550 1022 1303
"10726" 129 183 174 399 327 340 93 197 148 255 259 158
"10727" 1862 1437 1190 867 643 1110 690 779 833 1346 1521 947
"10728" 4502 5219 4392 5623 4505 3399 5708 4585 3766 6161 5787 6719
"10729" 394 175 402 339 167 191 192 156 154 165 237 249
"10730" 695 808 760 1159 1203 1473 1495 1128 892 1131 729 759
"10731" 184 315 159 104 118 127 310 213 290 147 96 63
"10732" 539 457 419 621 714 701 477 609 543 827 512 718
"10733" 15 19 15 5 9 3 0 0 0 9 13 5
"10734" 430 376 286 484 471 418 435 473 547 582 555 542
"10735" 6645 6141 5663 8207 9651 8563 7549 8172 7955 8035 9216 9259
"10736" 1389 1807 1323 2039 1648 1611 2243 2017 1977 2078 2349 2169
"10737" 75 62 64 22 27 28 72 66 103 71 46 38
"10738" 33 46 35 30 28 13 175 185 155 45 121 105
"10739" 705 414 377 785 735 840 1395 1332 1438 1002 999 968
"10740" 3005 3242 2541 2623 3620 3473 2073 3277 2705 3111 2120 2283
"10741" 1806 2272 2012 2475 2374 2202 2024 1903 1602 1515 2193 2055
"10742" 1904 1919 1644 1554 1579 1833 2095 1871 2133 2156 2205 2528
"10743" 699 545 939 624 403 299 477 764 671 674 384 618
"10744" 344 293 289 734 762 301 508 708 598 468 408 357
"10745" 207 309 123 471 310 288 181 162 249 233 321 166
"10746" 6212 5596 6237 3873 3597 3441 5797 6573 4928 3136 2897 3708
"10747" 21 10 5 0 0 0 12 7 4 3 9 9
"10748" 177 319 210 476 504 342 249 189 118 387 320 361
"10749" 0 0 0 39 23 21 81 116 121 5 20 25
"10750" 3084 3244 3455 4444 4426 3387 2200 2175 2486 4033 2536 2255
"10751" 765 659 756 473 623 746 888 698 810 462 392 460
"10752" 104 46 101 53 22 30 74 36 56 70 27 26
"10753" 12 6 7 0 1 6 12 12 5 7 3 7
"10754" 8035 9292 8007 13225 11680 11268 14531 8680 11192 15603 13012 12616
"10755" 4455 3815 3147 4008 4866 4457 2897 3597 3007 3262 4074 3250
"10756" 2227 2131 1604 1582 1194 1247 1951 1955 2021 1035 1174 1188
"10757" 189 110 320 98 121 147 189 213 153 103 141 161
"10758" 273 258 327 567 358 273 198 125 201 208 219 170
"10759" 151 171 105 141 127 108 194 206 155 130 99 105
"10760" 2403 3072 2478 3123 3253 3135 3219 2110 2919 3078 2818 2132
"10761" 4396 3968 4275 4419 4576 5539 3133 3094 2733 2967 3468 3790
"10762" 231 172 237 243 163 345 227 227 296 321 356 412
"10763" 22 77 16 5 39 33 15 22 21 20 19 16
"10764" 324 473 429 519 554 582 567 422 927 381 303 389
"10765" 3473 3506 3611 2267 2340 3306 3236 2954 3470 4875 4491 4017
"10766" 15 10 16 75 87 107 63 73 71 30 52 17
"10767" 2180 2845 2638 2295 1878 2055 1643 1389 1966 3126 2821 2426
"10768" 199 111 124 211 211 171 318 254 347 57 72 54
"10769" 415 418 642 854 916 726 1199 1446 1271 611 745 508
"10770" 1735 1540 1489 2345 2575 3158 3143 3086 3651 3140 2942 2829
"10771" 2171 1957 2181 2523 2598 3066 2484 2530 2523 3955 3926 3957
"10772" 409 212 321 369 466 561 212 433 268 307 353 211
"10773" 2020 1960 2277 1085 846 891 2618 2073 1929 1591 894 1095
"10774" 669 465 503 599 645 560 665 469 435 615 539 573
"10775" 0 8 9 1 5 0 0 0 0 0 0 0
"10776" 786 510 496 537 360 507 485 627 447 887 579 806
"10777" 65 54 67 9 7 29 28 32 9 16 47 9
"10778" 17 19 10 11 5 6 0 0 0 0 0 0
"10779" 46 74 56 78 99 91 57 90 94 128 87 87
"10780" 148 180 306 479 429 343 298 260 391 282 238 355
"10781" 1063 1068 981 1133 900 1131 813 909 553 1057 1169 1079
"10782" 786 576 512 264 399 362 969 752 788 389 300 374
"10783" 873 803 671 759 1056 868 1131 1033 1173 401 676 778
"10784" 3891 4563 5468 4179 6643 5805 3574 4017 4257 4558 4807 4072
"10785" 101 113 89 125 175 174 82 255 228 61 47 31
"10786" 2210 2122 2098 2424 1890 2214 1714 1805 1880 2152 2024 1960
"10787" 520 347 633 569 515 768 419 432 336 451 322 464
"10788" 356 189 315 156 168 161 103 105 135 95 61 133
"10789" 720 817 865 1521 1533 1566 957 907 525 1181 998 1454
"10790" 11450 13395 11725 18931 17029 15578 10597 10857 12285 13615 13347 14277
"10791" 861 849 1127 803 883 946 1341 1192 1832 670 710 901
"10792" 4317 4599 4581 4287 5019 5171 3455 3460 3455 5737 5325 6240
"10793" 7124 7785 8251 8672 9510 8613 9275 8595 8146 6983 7629 7313
"10794" 2341 2619 2283 2499 2757 2278 2129 1419 1629 3203 3348 2278
"10795" 10224 10039 8015 9537 7325 6406 10193 8385 12369 12337 12357 10209
"10796" 235 291 330 36 28 29 111 189 215 59 111 76
"10797" 6614 4755 5339 6940 6756 5394 5415 4725 6703 6863 4283 8051
"10798" 0 0 0 0 0 0 16 2 3 5 42 9
"10799" 994 736 1020 709 741 512 1028 1100 954 1043 976 927
"10800" 357 273 313 385 420 403 157 120 92 207 183 134
"10801" 25 58 71 75 37 65 2 9 2 19 31 11
"10802" 780 820 785 437 497 741 273 375 553 340 399 234
"10803" 41 58 47 146 146 72 33 59 81 47 88 94
"10804" 0 0 0 2 9 4 1 3 3 8 0 2
"10805" 391 355 417 330 371 443 593 407 485 372 329 390
"10806" 1 13 3 37 18 29 8 16 21 16 55 19
"10807" 224 241 288 328 376 371 135 306 324 155 273 129
"10808" 8464 9168 8416 9513 10565 9693 9040 7615 10545 6813 6050 6183
"10809" 3815 3837 4401 4575 5022 5027 4627 5030 5877 5448 6531 5418
"10810" 543 338 585 313 334 326 439 213 595 665 426 402
"10811" 21 64 27 0 0 0 0 0 0 9 19 16
"10812" 10 19 36 28 39 21 50 23 55 22 51 55
"10813" 38 24 21 0 0 0 27 19 23 1 1 5
"10814" 2052 1953 1699 1363 1428 1479 1377 1403 1173 1482 1785 1965
"10815" 6 12 6 7 6 26 12 11 9 0 0 0
"10816" 91 51 102 39 9 44 34 37 42 92 101 74
"10817" 1554 1619 1618 1242 1863 1220 1492 1768 1782 1433 1222 1015
"10818" 2688 3370 2764 4594 4128 4331 4029 3670 4182 3724 2977 2863
"10819" 662 1050 909 693 564 659 220 411 397 649 529 729
"10820" 214 215 217 75 53 17 153 191 291 80 119 201
"10821" 691 729 647 128 165 214 199 490 383 597 540 448
"10822" 71 92 48 105 116 108 137 58 55 62 69 37
"10823" 159 281 206 187 183 246 399 303 253 285 261 360
"10824" 0 0 0 3 9 2 4 11 7 0 0 0
"10825" 872 948 855 1773 1839 2135 1555 1435 1545 1310 1912 2052
"10826" 668 390 321 471 507 579 295 204 170 555 473 560
"10827" 155 138 80 5 9 12 44 208 66 15 24 49
"10828" 144 225 182 94 82 102 47 102 96 87 61 57
"10829" 7232 7359 7349 6490 5794 5681 6008 3302 4138 4402 3985 4053
"10830" 14 12 13 0 1 9 0 0 0 20 7 8
"10831" 16 15 14 0 0 0 0 0 0 9 9 3
"10832" 170 193 295 180 127 245 210 295 277 235 270 255
"10833" 212 191 190 380 400 425 345 302 399 223 312 163
"10834" 260 259 267 69 235 162 86 208 211 27 18 54
"10835" 602 549 432 399 579 298 287 405 281 359 327 305
"10836" 137 85 92 160 207 135 140 127 127 424 391 405
"10837" 389 489 391 600 1005 866 750 585 603 878 518 459
"10838" 115 123 117 50 59 65 80 55 68 97 155 127
"10839" 688 885 708 603 486 709 453 266 315 833 633 938
"10840" 302 333 175 264 153 276 348 539 543 477 607 358
"10841" 4183 4361 3770 4360 5188 4898 5067 3393 3810 5287 3746 2955
"10842" 10 27 23 21 22 44 79 63 33 5 28 24
"10843" 2880 2577 3099 4148 6104 4736 3096 2541 2670 2433 2301 2777
"10844" 3765 2835 2679 5013 4635 5881 3178 2917 2659 3428 2914 2707
"10845" 211 195 186 377 457 387 421 443 571 264 389 297
"10846" 554 457 499 458 567 610 245 297 223 369 282 225
"10847" 87 62 133 80 67 109 165 211 128 319 247 265
"10848" 1836 2082 1870 1287 1155 862 911 714 916 2861 1890 1940
"10849" 378 477 295 173 272 143 303 232 267 201 217 302
"10850" 1426 1354 1858 1701 1706 1419 1806 1629 1410 1115 1109 1407
"10851" 2220 2719 2613 1702 1885 2223 1641 1927 2271 1939 1754 1481
"10852" 4441 4337 4688 3639 3567 4258 4496 4519 4247 4626 3267 3979
"10853" 1599 1407 1540 671 919 763 1255 1431 1376 1498 1689 1851
"10854" 48 38 60 62 58 88 45 63 22 41 19 49
"10855" 160 98 191 166 168 163 103 118 131 67 30 45
"10856" 1780 1988 1323 1574 1905 2125 1667 1887 1313 1145 1281 1268
"10857" 1139 1347 1284 1647 906 1252 1899 1905 1983 1080 1708 1405
"10858" 5010 3059 6278 3842 4178 3553 5315 4687 3986 4365 4481 4460
"10859" 2843 3211 2854 3648 3306 2841 4272 4647 3663 2872 3591 3585
"10860" 124 71 71 31 35 49 64 92 106 20 23 11
"10861" 76 53 58 49 27 74 60 102 74 18 67 18
"10862" 945 820 357 985 990 867 525 615 517 719 949 1231
"10863" 585 495 879 542 412 831 423 395 543 1079 1034 1226
"10864" 2362 3419 2590 2482 2571 2736 2974 3731 3052 1711 2344 1883
"10865" 4042 5001 5459 4616 5531 4949 4800 4852 5277 5848 6028 6527
"10866" 29 40 57 66 45 47 57 40 63 38 51 67
"10867" 2957 3532 2596 4245 4056 3485 2622 2997 2729 4197 3778 3855
"10868" 653 385 546 323 309 272 483 380 273 233 297 388
"10869" 106 127 77 62 106 126 93 167 135 44 70 35
"10870" 3 3 0 9 7 11 0 0 0 0 0 0
"10871" 4569 5395 5079 4702 4388 5015 3288 3945 3795 4449 3981 4578
"10872" 14 14 18 23 30 24 83 71 80 21 24 21
"10873" 369 213 223 181 77 195 173 219 93 231 201 363
"10874" 105 80 30 13 11 27 5 6 3 41 79 78
"10875" 6541 4268 5148 5292 3567 4639 5346 4972 4676 5764 6657 6255
"10876" 1010 1284 970 1252 1193 1169 947 793 1236 1954 2125 1649
"10877" 33 24 21 63 50 33 33 29 69 22 16 29
"10878" 15129 20277 15922 16085 17553 14200 21198 22401 28815 21011 23050 23453
"10879" 2935 3979 3731 3324 5110 4932 3578 2790 3127 4623 4233 5151
"10880" 740 723 713 1225 1121 1215 1166 1147 1179 1200 1139 1096
"10881" 216 103 202 175 129 128 151 117 175 45 69 52
"10882" 21 9 36 15 38 33 4 13 10 25 34 26
"10883" 756 730 802 652 577 673 572 912 816 1287 1176 1350
"10884" 22954 19495 24738 18619 24741 19611 15655 16512 16005 16521 17163 18479
"10885" 1625 1417 1558 2424 2253 2063 2414 2732 2361 2431 2561 2799
"10886" 3216 3291 2928 2373 2652 2739 3559 3090 3901 2740 1961 2409
"10887" 1007 590 571 291 355 354 1077 801 543 251 188 308
"10888" 269 327 167 360 294 375 373 249 357 458 502 480
"10889" 1179 851 955 1336 1316 867 889 1547 1023 1065 1042 1025
"10890" 4792 5269 5053 3017 6129 5007 4513 5582 5108 6184 5547 4900
"10891" 539 367 430 300 332 438 461 429 474 332 213 367
"10892" 4 2 2 0 0 0 0 0 0 3 0 6
"10893" 438 536 449 717 789 790 456 482 667 251 489 555
"10894" 4230 3870 5958 5031 6207 3878 3971 4497 4497 4479 4656 3628
"10895" 0 0 0 0 0 0 6 2 21 2 0 1
"10896" 1109 1493 705 1234 958 1148 890 1032 1046 577 717 777
"10897" 14086 14711 11458 11884 10416 11343 14975 9221 10492 15588 13433 10701
"10898" 146 119 123 63 51 84 239 112 129 68 79 93
"10899" 4713 5798 5829 3303 3534 4460 2979 2837 3525 4541 3393 4537
"10900" 689 867 671 734 735 676 782 1701 953 1117 1060 1185
"10901" 15 18 15 18 42 29 45 57 75 33 6 56
"10902" 167 197 145 178 237 172 93 220 242 250 289 237
"10903" 345 392 505 679 1002 1026 1128 886 1123 429 393 543
"10904" 78 79 99 551 742 610 186 263 312 320 349 404
"10905" 2354 2406 2656 2989 2277 2445 2578 2542 2345 2416 2125 2132
"10906" 9 43 13 14 9 7 38 16 30 10 9 9
"10907" 203 297 224 117 141 177 114 132 122 113 135 195
"10908" 1281 1437 1208 2237 2275 1684 1872 2695 2499 2745 2540 2598
"10909" 314 333 351 145 224 423 201 240 213 591 818 724
"10910" 91 72 48 19 10 9 7 7 10 15 55 80
"10911" 560 600 657 543 516 457 658 528 526 715 715 627
"10912" 147 171 149 169 320 130 168 134 155 56 56 196
"10913" 231 263 249 628 714 674 470 517 531 829 472 785
"10914" 633 568 781 436 376 525 375 392 465 915 795 915
"10915" 910 1310 843 849 683 621 794 736 1050 713 867 555
"10916" 23 42 11 14 8 2 0 0 0 9 9 13
"10917" 205 112 120 73 156 143 153 231 125 71 42 147
"10918" 1868 1343 1690 1669 2010 1382 1492 1957 1374 1421 2100 1461
"10919" 1415 1446 1424 1575 1878 1303 2000 1890 1843 2119 1631 1534
"10920" 338 216 275 108 118 205 57 133 105 212 255 177
"10921" 249 196 166 201 281 400 467 568 501 321 539 345
"10922" 106 133 122 77 114 117 131 232 252 143 212 149
"10923" 3739 4119 3333 2992 3141 2807 3429 4947 3043 4959 4782 5673
"10924" 1394 1549 1544 924 993 945 1427 1330 1363 954 988 846
"10925" 1176 1161 885 1631 1070 1132 1232 1155 1769 1232 1233 1137
"10926" 350 291 431 381 591 313 382 614 484 919 1083 859
"10927" 4239 3506 3830 2917 4156 2931 4004 2653 3696 3113 3561 3773
"10928" 15 17 62 0 3 5 0 2 1 3 0 6
"10929" 108 128 226 152 409 200 343 440 401 253 333 238
"10930" 811 419 674 1137 761 951 837 1337 1299 933 1134 1128
"10931" 856 767 646 1156 975 813 837 839 821 977 1173 1041
"10932" 737 762 715 831 473 419 470 417 601 620 444 573
"10933" 1747 1850 1651 1665 1484 1239 1335 1660 1299 1192 1083 1192
"10934" 1302 1061 728 357 399 425 697 739 758 826 850 682
"10935" 348 717 483 567 596 535 1576 1743 1227 446 427 419
"10936" 11 3 4 0 0 0 0 0 0 0 0 0
"10937" 164 231 325 402 376 444 105 148 161 481 334 348
"10938" 1601 1223 1562 962 874 935 1137 1638 1183 657 663 895
"10939" 2117 1264 2211 1193 1274 1427 1226 955 1062 2076 2847 2132
"10940" 3868 4429 3855 5505 5374 6061 4600 5990 4621 5502 7348 5778
"10941" 72 84 100 159 113 144 253 197 276 335 406 320
"10942" 333 315 380 192 277 209 178 147 169 122 86 69
"10943" 307 266 483 216 309 351 323 369 464 357 151 246
"10944" 8043 7016 7185 7917 8699 6618 7125 5733 6109 7929 6435 6385
"10945" 1012 771 699 520 607 810 617 935 831 1028 1215 1288
"10946" 973 1035 807 1068 1161 848 1733 2183 1628 947 1340 904
"10947" 1419 1445 1241 1075 921 962 1968 1435 1776 1218 1854 1659
"10948" 307 237 371 302 256 267 285 365 387 395 497 597
"10949" 6331 5209 5157 5043 5670 6275 4833 7120 5671 4835 6053 5661
"10950" 54 81 75 5 9 19 21 43 36 20 24 31
"10951" 562 459 212 384 297 411 291 309 620 350 286 431
"10952" 101 81 36 87 75 69 22 15 20 57 34 61
"10953" 7791 8542 7901 6648 7295 7307 6787 8627 8499 8432 7644 6759
"10954" 48 49 59 21 27 35 77 105 135 15 57 29
"10955" 63 86 100 74 105 73 30 33 55 77 58 63
"10956" 811 1085 1014 1038 1090 1213 1259 1006 906 1469 1254 1351
"10957" 9 42 14 3 0 8 27 33 15 18 17 21
"10958" 1262 743 906 800 852 666 1018 1029 861 1233 1087 1073
"10959" 9 13 17 39 53 61 50 105 105 71 102 37
"10960" 1910 1841 2583 1705 1335 2225 1749 1490 2065 1498 1718 1395
"10961" 57 62 52 81 88 72 114 70 65 50 46 37
"10962" 831 765 741 921 1328 1803 1107 1050 765 1831 1663 1705
"10963" 4520 4603 4189 4945 3490 3939 6168 5157 4946 5161 5097 3992
"10964" 4063 3599 4535 2053 1815 1570 4266 5659 4851 5199 4412 5145
"10965" 849 758 828 1466 1214 928 1024 995 1047 892 952 1080
"10966" 2727 3039 2978 2777 3885 2519 2568 2570 2834 4669 4190 3877
"10967" 5871 7379 5618 2821 2922 2910 4116 3647 2878 4217 4200 3413
"10968" 1029 1293 993 2523 2153 2233 1980 2323 1875 1523 1755 1737
"10969" 1005 980 1629 1725 1287 1816 1630 1584 1282 1089 1383 1008
"10970" 2368 2585 3303 2181 1729 2364 2133 1938 3633 1680 1788 1937
"10971" 684 1060 862 970 1030 929 1982 1714 1262 1008 1335 851
"10972" 27 47 31 3 0 6 11 19 12 19 46 52
"10973" 87 68 85 75 50 60 160 68 76 41 59 21
"10974" 2105 2918 2691 2869 2847 1712 1614 2298 2373 2357 2128 2666
"10975" 1042 732 781 608 895 813 1126 1130 968 795 650 1269
"10976" 700 596 563 812 706 732 702 577 585 717 635 567
"10977" 2256 2191 2046 1032 1345 1427 1711 1984 1885 1369 1473 1473
"10978" 1929 2115 2215 1155 1061 1161 1654 1903 1686 2426 2282 2299
"10979" 1737 1920 1938 1609 2752 1785 2269 2362 2264 3448 5280 4149
"10980" 294 482 317 285 543 404 325 210 429 241 258 423
"10981" 1040 1002 1319 765 1139 1326 2031 1845 2273 2418 2049 1954
"10982" 1449 1368 1568 2360 2319 2511 1206 1269 1781 1527 1357 1652
"10983" 2247 2703 2463 2205 3397 3895 1557 1666 1976 3340 2895 2079
"10984" 341 315 183 549 373 831 242 343 315 232 268 345
"10985" 143 197 162 118 136 133 190 102 139 154 123 141
"10986" 405 117 147 126 117 148 105 202 180 136 135 81
"10987" 393 305 429 448 440 407 645 574 552 331 377 363
"10988" 20 27 26 26 15 25 9 37 50 94 65 76
"10989" 155 147 206 999 912 759 681 629 500 444 502 484
"10990" 311 255 403 404 272 257 201 255 229 512 340 440
"10991" 5957 7197 8906 8122 9778 9242 9208 7725 10118 8554 8063 7991
"10992" 868 1130 1082 420 377 399 1072 823 1075 1044 1083 581
"10993" 327 327 326 579 515 657 543 352 505 447 652 560
"10994" 118 73 72 26 18 68 103 48 95 155 70 95
"10995" 308 353 336 499 691 514 304 269 214 397 388 425
"10996" 86 67 118 50 24 28 60 45 56 100 75 157
"10997" 769 746 681 1668 1145 908 908 1042 951 1542 1193 1411
"10998" 1886 2415 1721 1738 2105 1778 1272 1377 1494 1741 1364 1371
"10999" 15 6 15 21 9 10 1 2 4 20 11 35
"11000" 348 571 510 241 339 411 289 275 235 217 592 355
"11001" 252 181 147 150 157 168 40 47 63 84 98 129
"11002" 3564 3300 3472 3063 3403 3641 3571 2231 3272 3339 3573 3629
"11003" 187 222 189 327 227 286 129 203 192 113 79 106
"11004" 5295 4490 7140 6608 4708 5335 6374 5197 4741 7341 5513 7645
"11005" 2150 2462 2059 1417 2708 1634 3755 2939 2169 2058 1755 2133
"11006" 171 190 66 81 127 187 111 82 75 80 120 125
"11007" 1065 956 935 1011 914 1040 1125 1513 1410 1719 1711 1467
"11008" 333 332 270 568 752 762 1706 1661 1387 742 753 621
"11009" 1570 1134 1440 1662 1370 1397 1665 1789 2072 1500 1197 1959
"11010" 186 158 255 669 485 639 242 270 217 350 136 228
"11011" 63 62 56 56 39 72 55 94 78 62 94 71
"11012" 594 435 719 569 507 534 398 502 336 207 291 323
"11013" 153 87 77 86 55 72 35 32 53 9 3 3
"11014" 556 725 359 411 501 408 358 398 437 593 520 615
"11015" 4880 6365 5680 3375 3880 3539 4829 5343 6156 4346 5249 4706
"11016" 564 677 813 705 754 723 982 830 697 663 766 541
"11017" 98 73 81 135 224 194 232 110 172 115 231 348
"11018" 0 0 0 0 0 0 0 0 0 1 10 2
"11019" 153 87 196 81 65 83 21 9 23 91 143 133
"11020" 1550 1500 1598 1293 1294 1062 548 652 599 517 508 513
"11021" 0 0 0 7 6 7 5 15 2 12 7 9
"11022" 337 247 417 357 291 396 181 105 170 242 357 343
"11023" 1680 2439 2310 961 1208 1185 1565 1606 1327 1787 2646 2216
"11024" 674 509 612 771 696 777 1118 1116 963 1135 860 807
"11025" 273 279 174 231 217 247 278 284 189 79 493 170
"11026" 365 251 198 664 774 643 369 453 262 281 245 326
"11027" 753 790 853 1497 846 891 1499 1778 1525 1226 871 767
"11028" 283 349 405 653 685 724 369 369 363 357 496 397
"11029" 3028 2625 2533 2484 3180 2628 3197 2783 3213 3417 3320 4040
"11030" 798 880 910 2053 1858 2271 1392 1365 1266 889 874 731
"11031" 341 269 210 322 135 98 356 375 344 252 281 559
"11032" 7921 6367 7877 7744 8179 7705 6015 6472 7098 7683 5970 5961
"11033" 9 3 6 8 29 11 5 6 9 11 12 5
"11034" 93 23 73 1 2 8 2 6 11 7 15 4
"11035" 21 6 8 71 16 75 24 32 16 82 54 51
"11036" 39 34 9 153 154 181 3 9 7 13 3 9
"11037" 435 628 303 751 824 762 1043 1059 854 798 891 831
"11038" 687 644 713 364 560 448 436 328 314 401 369 598
"11039" 34 27 15 63 38 67 57 62 39 49 102 51
"11040" 0 0 0 23 15 24 27 26 37 15 27 12
"11041" 909 806 777 748 958 834 486 799 670 938 580 1038
"11042" 174 190 177 194 203 195 65 42 44 301 425 251
"11043" 4824 5816 7512 5337 5127 5920 4755 8126 6685 7143 7087 5449
"11044" 6247 3236 5125 5391 4502 5230 3723 5104 4705 4837 4598 4761
"11045" 158 111 161 182 195 289 194 166 171 56 81 83
"11046" 645 695 543 795 834 1133 605 423 314 633 849 508
"11047" 64 41 57 60 66 43 39 47 57 45 66 65
"11048" 531 723 468 531 501 691 654 624 693 449 377 461
"11049" 1030 1387 1401 760 835 826 1053 940 912 1035 744 750
"11050" 18 15 15 1 2 5 3 2 0 6 1 1
"11051" 11967 11095 10269 10500 10628 10251 11041 11149 11351 9411 6999 11688
"11052" 2919 2422 2523 2000 1968 2067 2589 2457 2424 2236 1710 1935
"11053" 1137 1118 897 1494 1659 1874 1395 1688 2075 1129 1285 1054
"11054" 540 811 801 1006 891 1361 1234 981 1069 757 630 1142
"11055" 3122 3345 3203 2568 2181 2018 4789 4314 3696 3964 3686 3633
"11056" 21 30 33 6 36 6 0 0 0 11 5 5
