"V1" "V2" "V3" "V11" "V12" "V13" "V21" "V22" "V23" "V31" "V32" "V33"
"9350" 444 214 219 581 263 274 449 321 357 689 549 491
"9351" 389 641 494 636 417 720 564 601 463 423 464 646
"9352" 157 97 133 153 167 154 127 141 150 240 111 261
"9353" 386 773 684 594 559 413 274 391 383 367 610 669
"9354" 14493 15693 16594 16190 17701 15019 10231 17523 17571 20166 20516 17401
"9355" 63 107 50 131 84 66 31 20 71 76 14 39
"9356" 1063 1386 1261 1711 1824 1783 1234 1259 1133 1367 1514 1237
"9357" 63 43 81 9 0 3 114 180 169 126 80 79
"9358" 3280 2184 2357 2759 2621 2486 2363 2426 2029 2921 3281 3256
"9359" 337 230 244 307 141 274 221 117 189 357 371 434
"9360" 4346 3746 3354 4233 3717 4043 1731 1944 2090 3589 4081 3507
"9361" 3410 3640 3599 2340 1876 2981 2657 3221 2629 4461 4006 3659
"9362" 6429 5460 5781 7203 8110 8726 6404 6090 5137 5234 4883 7179
"9363" 3220 3704 3266 2876 3169 3283 3734 3380 3086 2766 2739 2433
"9364" 1583 1890 1843 1873 2006 2407 2039 1664 1920 2420 2164 2050
"9365" 2177 2691 2189 2363 2681 2573 2463 1554 976 591 729 714
"9366" 3890 4487 3733 3276 2890 3527 3557 3300 3596 3114 2561 3111
"9367" 464 583 489 781 574 530 781 591 660 2143 1529 1349
"9368" 356 851 406 320 497 279 507 697 521 499 443 271
"9369" 244 220 234 143 169 240 626 597 590 360 336 421
"9370" 24 61 40 54 31 17 0 0 0 1 6 4
"9371" 594 561 601 804 840 1029 639 597 409 430 267 277
"9372" 4 1 1 0 0 0 0 0 0 3 0 6
"9373" 1093 654 1026 1491 1496 1794 1140 919 801 1359 1326 1126
"9374" 13126 12980 13424 12629 11973 13590 12937 10809 11954 11266 12774 12979
"9375" 494 696 897 854 706 896 376 410 429 817 506 453
"9376" 7949 8779 8350 5254 6213 6150 5220 5457 4881 8143 6127 6200
"9377" 369 293 406 134 200 113 344 333 279 383 353 454
"9378" 337 434 379 401 401 536 351 390 300 250 190 497
"9379" 0 0 0 0 0 0 26 13 16 61 57 34
"9380" 16 11 6 23 13 19 6 3 4 3 6 10
"9381" 1046 659 846 646 349 514 730 841 460 364 419 290
"9382" 0 0 0 3 9 17 1 9 4 10 4 13
"9383" 8390 5560 9231 4611 5369 5816 4634 5371 5414 6900 8881 6506
"9384" 399 234 464 127 167 209 281 189 59 120 91 150
"9385" 29 21 31 0 0 0 16 40 73 77 59 63
"9386" 2087 2183 2210 1831 1620 1793 2137 2306 1561 2139 2350 1586
"9387" 23 24 14 40 123 116 234 306 277 49 44 70
"9388" 5951 3659 9614 7329 9380 7349 8220 7730 6997 8061 7463 9244
"9389" 524 753 474 1159 1260 1290 869 851 476 1057 743 1121
"9390" 806 1270 731 511 746 703 459 576 721 291 311 277
"9391" 256 280 326 173 151 149 209 257 413 186 57 43
"9392" 16 34 16 21 60 57 31 31 9 14 21 46
"9393" 1181 1299 909 907 760 803 429 644 506 1250 1069 1027
"9394" 161 120 134 154 91 183 131 94 139 381 397 374
"9395" 4231 4169 4299 6619 5767 5456 3314 3169 2729 3263 4161 3563
"9396" 13967 11506 11776 10691 11327 11086 11877 14551 10387 8791 14994 9050
"9397" 17 17 24 27 14 46 17 33 41 46 211 79
"9398" 1 16 80 0 16 0 3 7 27 49 17 109
"9399" 1154 1051 894 737 629 674 1239 610 1107 569 880 877
"9400" 26 54 20 79 26 124 63 69 170 84 47 36
"9401" 0 0 0 0 0 0 4 7 13 0 0 0
"9402" 7639 5726 6083 5406 7324 4940 3769 3864 2791 5154 5264 4323
"9403" 413 537 384 167 383 394 577 596 470 369 409 233
"9404" 1729 2566 2121 1111 1206 954 1719 1544 1070 891 593 786
"9405" 490 416 487 489 789 447 836 1107 980 391 657 354
"9406" 987 814 717 357 541 481 574 947 1051 1223 1906 1264
"9407" 809 849 824 1326 1357 1234 1351 873 1171 1020 1139 1084
"9408" 294 381 891 223 201 221 173 200 187 353 261 254
"9409" 149 101 109 100 200 150 53 120 99 207 127 196
"9410" 293 350 404 406 166 136 774 723 600 504 660 367
"9411" 107 134 119 63 121 137 93 151 207 89 126 86
"9412" 2477 2973 3340 1831 1853 1273 2257 2239 2086 2467 2839 2283
"9413" 417 436 466 820 634 650 1133 816 1369 426 480 547
"9414" 1823 1777 1554 1587 1414 1303 1634 1956 1817 1749 2099 2047
"9415" 31 40 31 1 7 1 11 19 41 0 0 0
"9416" 4189 4130 4199 3304 3699 3430 3119 2977 2673 2506 2136 2423
"9417" 46 46 96 46 34 30 9 10 24 1 13 0
"9418" 550 559 587 573 486 680 549 616 507 491 889 437
"9419" 2416 2211 2439 3656 4551 3021 3149 3503 3136 4424 4264 5150
"9420" 1184 1076 1133 1257 967 1563 1250 1063 1120 861 737 610
"9421" 4030 3444 3211 3203 2809 3223 3527 4144 5027 2639 3229 3110
"9422" 11 6 3 0 0 0 1 0 3 0 0 0
"9423" 3196 3287 3357 2183 3191 2351 3277 3056 3293 2541 2546 3136
"9424" 50 64 66 9 23 14 20 47 14 0 4 1
"9425" 10114 11560 10861 16713 18896 18641 11156 9449 9841 11369 15051 17284
"9426" 599 716 694 1341 494 890 947 1350 1767 1104 883 783
"9427" 19 4 30 0 0 0 0 0 0 56 50 70
"9428" 527 684 627 843 1057 1036 953 621 657 1081 1060 1197
"9429" 9917 10590 14434 11947 16360 14381 14357 14533 17461 15140 14659 10897
"9430" 409 410 230 437 373 624 357 356 460 1099 836 714
"9431" 1070 940 933 1320 983 1094 726 603 1094 1400 1013 1561
"9432" 159 170 269 69 91 134 110 94 144 233 193 141
"9433" 1359 1176 1307 2360 1620 2407 2041 1977 2267 1819 1914 1793
"9434" 751 997 980 1597 2064 2994 1774 1560 1350 960 850 884
"9435" 6814 6349 5891 4103 5686 5820 6011 6344 5796 4724 5219 4861
"9436" 351 349 357 236 141 84 349 466 401 384 257 363
"9437" 2280 2551 2539 2711 3739 2544 4017 3207 4093 3231 2517 2061
"9438" 46 89 46 166 201 79 109 191 224 96 86 70
"9439" 296 167 127 380 310 304 539 507 567 686 749 653
"9440" 1569 1354 1850 2724 2711 2337 1186 1906 1607 1726 1727 2219
"9441" 671 687 470 276 413 199 526 843 356 230 353 360
"9442" 3090 2801 2051 1567 1813 1647 3476 1740 2107 2006 2184 2679
"9443" 383 353 163 200 133 204 139 110 219 73 79 117
"9444" 1636 1853 1327 1084 536 970 243 176 267 816 806 803
"9445" 353 417 417 867 664 787 214 260 181 807 789 650
"9446" 151 176 137 41 49 66 183 151 90 54 30 49
"9447" 1191 1177 1256 914 1287 937 950 747 911 843 970 1177
"9448" 3281 3454 3343 3091 2487 2051 3829 3157 2894 4217 2413 3314
"9449" 1303 1266 1464 1031 1001 963 1131 1256 1396 984 900 1091
"9450" 101 99 141 101 113 164 187 326 140 323 227 254
"9451" 254 189 84 51 17 67 54 180 90 71 80 130
"9452" 1421 1133 1283 1314 1000 1431 1260 1301 1329 1880 1200 1606
"9453" 3273 3263 3831 2806 4077 3743 3631 4121 3493 3636 3109 3259
"9454" 3469 2527 3727 2520 2700 2691 1636 1546 973 3613 2930 2879
"9455" 34 50 21 66 27 106 151 163 64 281 83 289
"9456" 7984 9750 9627 9956 11189 8707 9451 7706 10140 14703 13717 10470
"9457" 5399 5623 5546 4330 4777 4373 6074 5004 4936 3096 3419 3856
"9458" 951 781 760 1171 896 774 806 447 841 786 1000 1007
"9459" 4681 5556 4880 6961 7227 8354 5919 5533 5080 5861 5326 4801
"9460" 134 60 30 0 4 4 11 3 7 11 24 9
"9461" 10 43 27 51 20 27 127 106 136 50 50 34
"9462" 1861 1801 2069 466 797 511 1230 1257 1263 781 810 1637
"9463" 21056 19841 17177 19820 15891 18927 16367 17817 13814 15569 17334 13970
"9464" 1463 1597 1441 820 874 566 673 673 469 459 467 611
"9465" 309 293 197 164 153 179 136 73 251 94 130 176
"9466" 296 271 397 821 581 811 294 327 394 421 331 281
"9467" 3496 3019 3173 3824 4150 3500 3766 3116 3437 2773 2129 2246
"9468" 43 96 113 13 17 14 16 4 3 0 0 0
"9469" 631 636 880 601 517 511 520 570 540 480 314 400
"9470" 117 146 141 121 129 173 207 399 423 371 180 267
"9471" 3084 4216 3590 5854 4683 4140 5763 6020 6967 9784 8167 7693
"9472" 1 0 1 0 21 6 0 0 7 60 41 11
"9473" 1670 1246 1643 1187 1107 797 1697 3470 2657 2026 1887 1873
"9474" 3446 3461 3827 3860 3347 3921 1939 1693 1881 3504 3034 3327
"9475" 1350 1357 1507 1493 1096 1241 1814 2034 1560 1383 1119 1356
"9476" 23 53 6 147 104 71 163 30 36 77 56 84
"9477" 441 393 277 533 516 494 553 256 156 161 247 269
"9478" 123 93 61 74 101 47 111 67 89 6 24 26
"9479" 290 196 260 326 416 367 306 296 214 406 297 347
"9480" 816 714 594 721 741 856 1019 819 944 571 629 557
"9481" 251 310 310 290 459 326 637 613 547 639 700 703
"9482" 126 83 107 61 147 66 39 66 27 131 136 86
"9483" 3794 3121 3639 2359 3001 2719 3127 3414 3240 2470 2531 2593
"9484" 123 80 44 230 234 124 94 136 151 104 120 109
"9485" 7197 8697 8864 6776 8226 6724 8249 8466 9051 10661 9217 8187
"9486" 586 469 519 336 356 377 451 269 424 321 173 229
"9487" 681 810 471 567 514 450 640 726 987 641 676 661
"9488" 444 371 456 290 280 221 376 480 480 471 351 440
"9489" 633 559 534 639 1244 1339 756 780 1154 1401 1379 1099
"9490" 2144 2174 1801 1533 1504 1887 810 837 836 987 883 751
"9491" 8189 7470 7340 6881 6607 7353 8061 8434 10633 8201 6661 6296
"9492" 626 761 964 1441 1471 1613 1321 1250 1274 1713 1483 980
"9493" 3877 4811 4110 3891 4427 5456 2790 2870 3041 3453 3256 3231
"9494" 1100 867 1469 983 926 1014 647 736 847 361 750 399
"9495" 8444 10606 10321 12961 12694 13850 10347 13987 13020 10036 7733 14914
"9496" 1677 1549 1857 2003 2103 2070 1863 1746 1644 1819 1867 1786
"9497" 5553 5639 6309 5640 4356 5601 7376 6724 6184 8754 5731 7013
"9498" 17396 12311 12681 12457 14076 13159 13779 12999 8446 13924 10744 13551
"9499" 0 0 0 0 0 0 0 0 0 0 11 9
"9500" 1573 1367 1656 881 857 743 851 1323 1381 516 536 507
"9501" 7701 7930 5710 8814 10396 8931 6287 5747 6509 8371 10420 8457
"9502" 46 31 57 57 57 53 150 57 116 33 57 71
"9503" 161 140 130 320 186 200 133 203 143 166 116 100
"9504" 334 519 574 146 221 234 237 276 147 204 87 131
"9505" 80 54 60 333 133 249 357 327 820 636 794 869
"9506" 957 1079 1286 1251 1206 883 1550 1313 854 809 516 641
"9507" 10 50 6 3 9 9 17 1 0 90 56 49
"9508" 206 159 89 163 129 199 350 169 269 167 156 79
"9509" 4387 3830 3341 4107 2850 2949 4830 4114 5507 4836 5403 3269
"9510" 567 474 746 553 564 363 1131 1189 631 474 431 386
"9511" 21 103 109 143 196 303 33 31 73 46 99 143
"9512" 2157 2020 2353 1786 1973 1310 1519 2386 2337 2251 2486 2339
"9513" 0 0 0 14 49 21 23 56 46 77 40 9
"9514" 16436 20283 22400 25314 22504 27996 25143 21707 28427 23047 20193 19114
"9515" 13926 12374 13131 10960 12609 9596 10909 8321 12194 9943 10314 12983
"9516" 321 71 130 59 89 87 20 26 41 59 133 41
"9517" 1417 1744 1719 1299 1137 957 1006 1041 974 439 577 641
"9518" 1904 1817 2294 1974 3557 2657 4307 5246 4604 3667 3683 3694
"9519" 399 397 390 191 191 391 229 263 213 344 551 440
"9520" 1081 1154 879 1484 1401 1283 620 387 520 504 677 361
"9521" 0 0 0 0 0 0 14 4 10 4 13 14
"9522" 26 19 37 159 21 120 13 3 6 43 33 37
"9523" 107 173 109 34 24 71 210 233 204 73 127 36
"9524" 1151 1074 1751 1547 1291 1367 2290 2041 1297 1479 1899 1287
"9525" 4239 3789 4611 3990 5006 3727 5323 5153 5187 3460 3451 3581
"9526" 2606 3064 2644 1673 1486 2119 3150 2659 3057 2339 2511 3011
"9527" 134 201 150 317 426 161 84 180 141 126 217 331
"9528" 559 403 547 353 209 96 519 496 441 234 229 271
"9529" 1004 1271 1804 1637 1413 1806 1760 1684 1976 1103 871 1097
"9530" 113 81 126 4 31 9 67 66 19 33 43 46
"9531" 181 71 229 519 663 784 846 453 693 211 281 271
"9532" 97 121 103 180 93 107 84 84 134 150 270 214
"9533" 77 56 23 150 120 111 106 100 64 111 89 259
"9534" 6491 5413 6351 6086 5619 6656 4786 5723 4319 7003 6883 7613
"9535" 1317 1434 911 976 1173 1090 2179 1321 2403 1614 1830 1396
"9536" 860 751 934 630 753 827 517 517 510 721 560 694
"9537" 249 257 274 377 433 424 503 526 567 784 1079 1307
"9538" 1020 740 1277 1636 1510 1341 1076 1190 1121 1873 1670 2407
"9539" 583 394 590 566 361 433 724 529 586 557 583 449
"9540" 54 69 53 73 120 101 279 203 194 76 90 123
"9541" 844 977 973 926 919 961 414 496 369 567 1837 889
"9542" 10776 6770 6663 8650 6896 7140 10130 10161 8639 7679 10259 11044
"9543" 140 134 139 56 66 44 254 296 127 176 254 194
"9544" 57 39 70 0 11 1 134 151 76 90 77 97
"9545" 114 140 100 143 241 186 211 87 144 151 200 113
"9546" 1451 1147 1907 1176 551 557 1731 1720 1526 840 917 1187
"9547" 2274 1756 1691 1303 1091 1239 909 1361 1364 2004 2289 2194
"9548" 3241 3183 3826 3476 3214 4150 2670 4223 3219 5087 6056 4950
"9549" 14634 11657 14306 9227 5947 5974 13150 14263 8450 10067 9856 8589
"9550" 389 420 339 670 531 389 523 521 510 791 549 743
"9551" 167 181 93 153 180 171 177 137 169 69 47 110
"9552" 1 13 3 0 0 0 6 3 1 0 0 0
"9553" 309 389 350 70 167 94 151 196 199 157 233 297
"9554" 34 36 37 94 90 144 103 70 107 166 99 137
"9555" 34 29 16 17 53 41 106 97 24 27 21 17
"9556" 760 700 430 354 709 757 440 643 631 666 794 593
"9557" 1041 1877 1284 1149 1056 1016 877 827 1060 813 817 973
"9558" 10451 8457 9984 3583 4881 7096 7791 6893 7291 12491 12451 10096
"9559" 534 359 240 174 334 169 286 221 281 324 347 164
"9560" 749 651 544 1124 1021 1133 1051 796 951 723 986 710
"9561" 719 990 1346 1076 1547 1060 897 1101 1266 873 666 964
"9562" 1 0 9 0 0 0 20 44 20 13 10 10
"9563" 9 11 17 16 4 4 6 3 16 0 0 0
"9564" 230 313 411 331 321 297 566 623 640 436 403 320
"9565" 20 16 14 10 47 17 36 37 37 3 11 20
"9566" 13086 9266 10751 8896 11003 8769 8906 9341 10446 10456 9154 12879
"9567" 13379 15043 13826 10973 11076 12307 9287 10131 12470 13527 11539 12931
"9568" 79 59 56 4 9 13 19 23 17 0 0 0
"9569" 94 153 176 69 100 89 161 179 144 39 46 14
"9570" 887 984 1226 834 1224 1230 749 716 404 1100 1226 1000
"9571" 10 3 4 10 0 0 0 0 0 0 0 0
"9572" 0 1 4 13 1 7 1 11 1 0 0 0
"9573" 723 1044 1046 186 150 233 201 543 447 1079 1006 996
"9574" 3120 2594 2054 1986 1520 2200 827 1413 1274 884 1389 950
"9575" 1059 1227 946 1251 1000 949 1357 1017 1086 1279 1097 1233
"9576" 2361 1521 1634 2664 2513 3159 1719 1916 2093 1340 2226 1531
"9577" 879 927 1026 2514 2323 2061 4260 2376 2289 2144 3009 2574
"9578" 129 81 223 31 16 26 17 51 31 0 0 0
"9579" 183 187 166 103 221 167 11 16 53 64 73 80
"9580" 6410 6544 5091 3613 4571 4773 5283 6063 3887 5147 5091 5540
"9581" 410 566 236 863 1174 680 313 229 437 650 560 701
"9582" 39 84 39 4 9 3 1 3 7 7 9 0
"9583" 430 447 509 421 451 403 927 956 419 489 903 536
"9584" 4 3 1 20 36 16 70 74 46 53 183 79
"9585" 343 283 396 629 533 251 561 501 499 250 389 343
"9586" 49 30 23 161 206 140 6 6 13 27 26 30
"9587" 93 140 221 330 326 274 50 51 89 104 80 70
"9588" 14250 12593 13284 12229 11473 16090 17259 16044 17880 15324 16744 15250
"9589" 2487 1971 1506 2187 2366 1736 2013 1874 1734 1683 1871 1739
"9590" 1200 980 967 1283 1477 1243 856 930 1006 1201 1153 1551
"9591" 0 0 0 14 33 7 0 6 1 0 0 0
"9592" 20 39 69 4 0 7 0 0 0 0 0 0
"9593" 156 130 191 130 300 239 174 200 236 323 191 117
"9594" 1330 1001 1304 1416 974 1416 2180 1577 1779 1936 2256 1767
"9595" 5906 5553 6117 4731 3270 5571 5961 4874 6520 6617 6449 6390
"9596" 470 223 251 431 433 536 511 451 354 529 503 524
"9597" 0 0 0 13 1 1 0 0 0 0 0 0
"9598" 21691 18643 19781 23147 27020 27634 28304 29473 34619 27310 28281 22454
"9599" 2917 3936 3549 3389 3629 2831 5123 4519 4641 2359 2919 2349
"9600" 4113 3859 4644 4997 3439 2946 3370 3663 4719 3200 3137 3659
"9601" 1843 1999 2244 1040 1610 1204 1389 1849 1509 1651 1199 1127
"9602" 216 250 387 324 324 274 586 546 659 274 111 133
"9603" 11677 11730 12930 8726 6803 7114 6170 6989 6886 8823 7154 10201
"9604" 4216 3673 3594 2800 2650 3454 4466 4309 4399 4016 3679 4023
"9605" 66 69 29 113 119 103 120 131 64 64 129 91
"9606" 1843 2013 1809 2803 1416 2091 2520 2930 2520 2473 2187 1993
"9607" 2016 1631 1831 3711 3686 3724 1830 1680 1907 1739 1567 1297
"9608" 426 224 346 519 163 443 137 200 103 269 313 199
"9609" 7757 4534 6686 4889 5524 5697 4406 3709 3880 5509 2789 4823
"9610" 644 489 410 693 444 537 614 283 391 613 481 447
"9611" 170 193 204 121 159 271 104 277 269 117 106 160
"9612" 43 40 44 94 63 103 23 37 23 59 10 37
"9613" 74 161 217 119 199 89 64 124 90 101 114 97
"9614" 2071 1337 1509 1090 1387 1304 1699 1671 1326 1276 1179 1300
"9615" 3 3 6 11 4 9 0 0 0 0 0 0
"9616" 146 116 124 77 91 36 39 23 24 99 76 160
"9617" 173 164 336 73 73 144 86 79 84 270 230 227
"9618" 751 719 1073 1306 840 807 1537 657 1091 1337 781 857
"9619" 1529 1249 1393 853 1256 1133 1324 1410 1407 1474 1740 1713
"9620" 153 174 214 317 366 337 461 384 220 407 467 396
"9621" 3203 2593 3196 3917 3940 2206 3466 2443 2557 2130 2040 2359
"9622" 284 293 510 136 134 246 320 311 427 121 156 110
"9623" 4954 4219 6696 3731 3317 4319 4093 3676 2974 2439 2829 3724
"9624" 11123 11659 12797 9530 8423 7246 15656 16327 13897 13223 13621 12001
"9625" 4307 5026 4787 5291 5390 5837 3609 4960 3564 3543 3907 3664
"9626" 141 26 110 197 203 187 310 121 186 159 53 109
"9627" 51 40 17 24 31 26 3 0 0 14 34 23
"9628" 2899 2851 2901 2534 2043 2451 3271 2371 2701 1887 2107 2133
"9629" 304 373 537 491 643 379 593 174 406 601 591 557
"9630" 10696 21096 14253 12301 8890 8736 10461 10203 11767 13006 12381 11696
"9631" 1989 2044 1916 1539 1557 1393 1837 1607 1820 1437 1433 1550
"9632" 8804 8070 6470 6731 5589 7669 9010 8611 6861 8296 9746 7434
"9633" 4453 4339 3423 4401 4721 4181 3883 3986 3077 2639 3750 3094
"9634" 324 204 197 479 623 310 520 457 623 477 867 647
"9635" 4217 4389 4946 6347 4490 4479 4733 5394 3633 4274 5119 3577
"9636" 391 637 290 299 587 616 257 277 373 601 673 541
"9637" 7450 7553 8629 6056 8193 8757 6543 9244 10397 8180 6287 7244
"9638" 10330 8481 8151 7891 6367 5041 5369 4520 5046 6437 5334 5243
"9639" 284 164 201 164 177 219 350 246 307 166 221 233
"9640" 170 181 171 410 619 459 624 703 851 767 531 434
"9641" 436 534 513 701 859 1040 679 669 496 1850 2079 1491
"9642" 153 319 124 219 377 339 330 149 264 80 51 76
"9643" 60 174 59 281 397 276 137 29 94 124 61 110
"9644" 1367 1461 1286 1063 649 1273 509 476 663 1020 1037 1214
"9645" 550 519 480 933 843 1219 643 886 946 614 334 674
"9646" 69 47 26 0 0 0 27 29 34 13 7 27
"9647" 11 14 11 36 33 19 6 20 3 53 11 27
"9648" 180 189 126 123 100 90 163 214 140 21 54 110
"9649" 1470 1480 1139 1649 2767 1921 1433 1834 1853 1759 1681 980
"9650" 1396 1137 1209 873 1707 1246 1039 1026 1289 967 1216 1301
"9651" 243 239 203 834 834 984 776 669 586 864 669 799
"9652" 10763 11767 10040 12666 9600 11000 8789 8630 9326 10677 9639 10609
"9653" 3067 3516 4587 2180 2383 2040 4263 2951 3621 3907 3434 3626
"9654" 3884 4520 5043 6471 4479 2950 2711 2493 3057 4916 2834 4453
"9655" 651 410 591 570 344 577 794 774 851 550 460 643
"9656" 1251 1419 1277 1479 1523 1527 1716 2179 1266 1404 1476 1504
"9657" 14 14 3 3 0 9 43 7 14 36 21 34
"9658" 447 441 453 397 310 493 844 656 696 829 657 673
"9659" 214 216 257 237 206 167 357 283 186 250 203 214
"9660" 24 24 44 64 134 147 144 126 57 69 30 67
"9661" 2680 3181 3719 3899 4550 3510 4014 5637 4757 6400 6111 5899
"9662" 696 734 690 994 1181 539 1204 1087 933 596 699 669
"9663" 6201 5741 5723 4754 3813 4421 4684 5570 5490 3680 4196 3883
"9664" 626 376 354 341 361 167 370 369 264 171 197 169
"9665" 3 40 9 0 4 3 3 6 4 4 1 0
"9666" 9 6 9 27 41 31 26 17 14 60 31 29
"9667" 226 270 399 106 74 100 260 360 200 160 251 157
"9668" 279 366 363 151 169 69 510 496 496 494 593 533
"9669" 341 649 256 477 659 614 143 287 197 307 380 370
"9670" 1383 1529 2337 1520 1424 1229 1587 976 1203 1083 1661 1199
"9671" 14 13 29 1 29 33 4 13 0 20 3 14
"9672" 1643 1859 1380 960 1031 899 1869 1843 2009 803 793 1106
"9673" 6 53 6 0 0 0 9 6 4 0 0 0
"9674" 86 129 106 419 410 319 389 521 396 176 180 97
"9675" 4501 6180 6724 5961 5384 6899 6790 5516 6319 6904 5559 4667
"9676" 1309 921 1323 976 1043 1096 1830 1563 1483 1444 1579 1350
"9677" 1517 1460 1530 1434 1304 1039 1969 1899 1747 2189 2587 1949
"9678" 49 101 33 167 163 256 279 334 161 113 149 123
"9679" 920 624 703 963 1004 923 297 351 246 700 771 931
"9680" 170 196 194 364 556 447 109 110 141 130 116 161
"9681" 51 21 37 0 0 0 6 6 29 0 26 31
"9682" 3916 3291 3053 4249 4299 4184 4099 4479 4379 4770 5073 5413
"9683" 5604 6004 4579 5014 5946 5403 4234 5317 3911 6651 3766 7857
"9684" 5750 4741 6079 6584 6616 6431 6226 5963 6476 3626 3740 3290
"9685" 3580 4170 3271 2591 3641 3571 3107 3711 3754 4267 4130 3347
"9686" 13039 11476 11621 11609 13157 11879 14103 15481 18434 9531 9560 8427
"9687" 0 0 0 4 4 0 0 0 0 0 0 0
"9688" 79 139 176 263 336 276 617 237 410 303 289 350
"9689" 1060 651 884 230 391 506 774 1129 520 244 224 237
"9690" 629 1859 1884 1397 1239 1113 1193 990 860 770 1679 686
"9691" 3 6 3 10 24 27 0 0 0 9 3 1
"9692" 3086 3359 3339 6221 5781 5291 6976 7073 5817 5450 5549 5307
"9693" 4340 3086 5017 4107 4181 4579 6609 5639 7301 1804 1889 2267
"9694" 5050 5504 4933 5510 4096 4129 3644 4134 4846 4757 6717 4433
"9695" 0 4 11 1 1 1 21 10 31 0 30 6
"9696" 2664 3000 2967 3420 3140 2629 2151 3057 2716 1763 3136 2811
"9697" 5980 6429 8083 8300 7486 8540 8759 10530 8429 9241 9583 8590
"9698" 34 49 67 60 123 93 26 94 14 31 34 51
"9699" 1253 1326 1377 1931 1827 2321 876 597 1727 1886 1367 1963
"9700" 16 0 13 39 111 40 99 46 80 80 24 70
"9701" 2050 2231 2304 2899 2737 2487 3360 3109 3879 2371 2327 2621
"9702" 189 204 196 374 491 570 394 370 160 230 354 234
"9703" 726 839 1134 1054 1074 940 770 751 904 393 531 651
"9704" 59 21 39 0 0 0 41 29 24 91 37 50
"9705" 2194 1700 1743 2023 1920 2957 1786 2131 2273 1337 1550 1590
"9706" 3 6 0 21 19 7 0 0 0 0 3 3
"9707" 663 974 906 390 847 820 800 1071 663 1187 1440 1163
"9708" 9 13 30 76 49 31 77 67 54 33 14 51
"9709" 3191 2993 2710 3209 3519 2796 5916 6476 6203 3031 2276 2400
"9710" 2419 2451 1864 4261 3360 3716 3914 3613 3904 2907 2751 3647
"9711" 4251 4404 4216 2077 1674 1971 2070 1704 1964 2560 2564 2400
"9712" 17137 13049 20351 11757 15527 13714 11859 13230 17906 16776 16146 15151
"9713" 3877 4651 4689 5923 5750 4921 3749 3089 3099 4671 3619 3637
"9714" 307 290 200 1150 713 811 339 634 594 473 436 334
"9715" 1997 2056 3064 2377 2549 2774 2704 2739 2224 2074 2940 2123
"9716" 37621 31839 28680 26701 31946 27529 24983 25060 26746 34560 33663 32160
"9717" 619 486 653 537 373 193 261 220 339 430 834 459
"9718" 0 0 0 6 9 10 19 16 6 14 53 51
"9719" 46 56 61 177 153 129 3 17 17 0 0 0
"9720" 13139 10387 10134 12166 10724 14400 12203 12714 12740 6536 7514 13439
"9721" 9860 11926 7471 7587 14794 8513 6601 8179 7691 8813 6419 6114
"9722" 4389 4470 5600 4556 5984 5647 7163 7484 8487 5491 6963 6474
"9723" 4 3 0 0 0 0 1 0 9 23 30 53
"9724" 874 701 541 424 753 493 334 463 414 491 633 467
"9725" 80 160 99 160 199 163 259 120 241 160 286 189
"9726" 6117 5109 6036 2187 2119 2939 2409 2333 2256 3070 3899 4664
"9727" 3791 4429 2769 4894 4060 4620 3039 2913 2827 3111 3211 3150
"9728" 151 149 167 184 150 113 137 61 79 193 186 139
"9729" 426 396 366 391 331 429 303 234 201 339 257 257
"9730" 146 197 307 197 381 239 291 264 217 273 327 381
"9731" 1419 1260 1307 1711 1536 1611 1783 2321 2110 2557 2156 2056
"9732" 240 323 217 80 107 146 167 266 124 554 236 179
"9733" 1137 1123 1236 1339 1064 1090 1723 2221 1749 789 1063 731
"9734" 1843 2326 2344 1291 1200 1889 2014 1903 2097 2770 2580 2111
"9735" 577 481 501 759 549 731 369 496 359 841 613 794
"9736" 121 104 206 71 47 91 149 133 61 163 154 184
"9737" 66 129 40 149 224 143 177 229 113 311 423 326
"9738" 1901 2156 2617 1369 1634 2057 1971 1614 1736 1660 1130 1580
"9739" 6351 7021 8460 4887 4976 3867 5403 5819 5406 7249 8113 5207
"9740" 1763 1963 1511 1614 1443 1427 999 1281 1319 2073 927 1379
"9741" 369 360 280 349 303 271 571 420 464 221 220 254
"9742" 17480 11491 10361 8237 8966 10971 10353 9287 9101 12729 14164 9227
"9743" 126 157 160 201 156 136 281 256 347 109 111 93
"9744" 267 619 391 414 371 556 810 923 881 746 286 520
"9745" 256 214 207 296 311 279 280 284 236 476 331 414
"9746" 8744 8570 7980 9973 8494 9960 4209 4467 4029 7804 6227 4750
"9747" 2277 1874 2231 1806 1997 1860 2174 2034 2144 2537 2136 1887
"9748" 570 1067 1104 664 439 499 421 511 486 1000 903 1091
"9749" 2357 2667 1544 2119 2354 2544 2023 1814 2947 1891 2083 1951
"9750" 709 947 1016 933 519 789 904 1004 1063 853 1014 699
"9751" 689 533 559 727 521 707 393 534 349 763 670 687
"9752" 6 16 6 14 1 9 9 14 20 0 0 0
"9753" 10 9 11 0 0 0 54 47 34 4 7 4
"9754" 0 0 0 0 0 0 43 36 24 67 10 10
"9755" 51 77 79 76 36 29 24 49 30 133 121 159
"9756" 310 451 687 233 181 224 1179 711 883 969 799 574
"9757" 340 441 364 479 117 344 126 89 54 233 263 267
"9758" 257 340 354 921 1010 706 427 250 244 433 591 394
"9759" 23560 22496 25484 21013 16009 19447 20511 20004 21449 19841 20219 13886
