"TP1_1" "TP1_2" "TP1_3" "TP2_1" "TP2_2" "TP2_3" "TP3_1" "TP3_2" "TP3_3" "TP4_1" "TP4_2" "TP4_3"
"gene_7716" 1336 1317 1155 2432 2514 2745 1905 2232 2015 1238 1255 985
"gene_7717" 244 364 182 370 435 452 218 291 283 252 508 265
"gene_7718" 9052 8226 9186 6609 7614 6755 5335 4902 5927 5433 4508 4468
"gene_7719" 2121 1665 1795 1729 1892 2817 2992 2227 3276 1842 1697 2012
"gene_7720" 44 41 33 30 36 27 103 106 115 53 152 20
"gene_7721" 12 18 2 41 62 32 21 18 9 76 106 135
"gene_7722" 1211 1059 1015 836 933 703 623 732 577 1162 658 868
"gene_7723" 265 380 480 215 174 286 150 95 247 382 233 168
"gene_7724" 1694 1576 2115 1455 1706 1497 1776 1789 1959 1679 1879 1156
"gene_7725" 279 332 379 186 248 83 258 305 452 353 474 576
"gene_7726" 5348 3465 4623 6106 4694 4394 4356 2852 5373 5424 4809 5917
"gene_7727" 86 108 118 47 121 155 42 65 67 6 21 27
"gene_7728" 303 364 391 432 282 229 1042 791 767 388 106 200
"gene_7729" 27 44 50 15 15 48 15 20 21 0 0 0
"gene_7730" 5732 4835 5106 4255 4214 4461 4218 7491 4167 3721 6405 3406
"gene_7731" 4298 4495 4262 3488 5236 8458 5326 3847 3818 2241 4967 4279
"gene_7732" 965 927 733 897 1077 1023 1364 1385 1327 1014 874 759
"gene_7733" 2156 2314 2170 1273 2541 2067 1167 1539 1298 1588 2412 2212
"gene_7734" 48 12 38 77 65 112 36 53 29 24 18 15
"gene_7735" 5642 4479 6047 7500 5233 5898 4098 5080 5050 5426 6918 5802
"gene_7736" 489 491 718 620 718 783 708 476 814 539 565 514
"gene_7737" 1308 1665 845 2794 2024 2905 3730 3397 3530 3909 3209 2697
"gene_7738" 485 320 436 776 1035 1061 809 941 753 682 423 627
"gene_7739" 339 436 309 255 244 270 176 176 164 491 608 524
"gene_7740" 171 130 170 97 70 186 95 35 47 76 42 95
"gene_7741" 2042 1867 1947 2473 2220 2212 2548 2782 3068 1956 2242 2218
"gene_7742" 1003 738 682 755 474 567 370 995 576 467 624 768
"gene_7743" 4386 5070 4189 3427 3927 3747 2439 3533 2535 4979 5948 3292
"gene_7744" 17285 20161 16639 15524 18465 19103 27603 26683 22347 17974 20418 19130
"gene_7745" 70 20 36 73 98 94 64 159 82 302 270 150
"gene_7746" 12671 9015 8724 11627 7792 9661 11142 11033 8098 9614 9515 12405
"gene_7747" 0 2 9 6 2 2 15 15 24 6 9 15
"gene_7748" 2018 1376 1327 1917 2045 1765 1535 1395 1641 980 1005 1182
"gene_7749" 4421 3623 5636 4456 3326 3682 3967 4026 4242 5852 4579 5598
"gene_7750" 5864 5626 5352 16176 14308 12553 10109 9270 7155 7756 7055 8014
"gene_7751" 2 5 8 18 48 52 6 0 6 0 0 0
"gene_7752" 5668 5523 6112 5179 4674 5721 5536 4061 4364 6159 6018 5583
"gene_7753" 5298 5241 3711 3686 3959 4030 3932 3382 2365 5627 6170 6100
"gene_7754" 14 33 53 250 248 335 80 112 111 29 50 33
"gene_7755" 2620 3647 3492 3594 3200 3367 3474 2833 2158 5029 4235 4182
"gene_7756" 3559 3245 3441 3453 4017 3003 2758 2738 3305 2955 6148 4088
"gene_7757" 233 262 242 159 142 117 102 144 115 117 123 162
"gene_7758" 6 15 20 264 117 124 135 62 76 76 109 14
"gene_7759" 486 503 580 498 626 574 552 342 529 689 623 580
"gene_7760" 5186 5021 6915 8111 10170 11265 7033 5414 6312 7806 5986 6753
"gene_7761" 365 279 259 21 42 50 133 76 136 91 55 205
"gene_7762" 2788 4108 3083 4000 3123 3076 3891 3815 3259 4621 3497 3955
"gene_7763" 1627 2333 2550 1441 1311 1556 1788 1453 1738 2944 2085 2779
"gene_7764" 1589 1923 1358 2100 1673 1836 1583 2295 2338 1435 1336 1350
"gene_7765" 2077 1982 3382 3327 3041 2812 3117 2591 2779 3479 1992 2859
"gene_7766" 2682 3659 2470 2077 2812 2335 2812 2636 2391 3047 2189 2532
"gene_7767" 24027 24548 27483 17174 15326 19280 15317 16805 30068 33414 26089 20235
"gene_7768" 1586 1455 1536 1450 1826 1052 865 712 930 1136 773 1027
"gene_7769" 279 323 283 973 1061 982 479 461 688 158 85 83
"gene_7770" 679 670 486 714 491 712 442 562 430 686 571 605
"gene_7771" 5529 5056 4403 4583 4289 4353 2745 4764 4292 3226 3347 2873
"gene_7772" 189 152 74 261 209 165 305 394 230 321 355 273
"gene_7773" 9082 10205 9597 7435 8068 7030 11761 9512 11786 15150 13030 12764
"gene_7774" 48 147 29 0 0 0 27 68 30 50 112 79
"gene_7775" 8514 8847 11102 10636 7291 13747 8348 8418 8753 8976 9676 10061
"gene_7776" 812 656 845 795 806 341 620 573 561 450 533 464
"gene_7777" 686 348 408 212 276 252 452 833 280 297 468 483
"gene_7778" 1373 942 1000 905 1167 1041 833 711 1286 1615 1580 1427
"gene_7779" 1212 1070 788 2888 2692 3911 1779 1958 1877 2076 1886 1852
"gene_7780" 2083 2068 1415 2455 1924 2136 2974 2235 3108 1859 2311 2476
"gene_7781" 561 356 306 335 274 152 176 224 224 139 98 77
"gene_7782" 1298 2376 1468 1302 1567 882 892 777 1133 808 627 727
"gene_7783" 30 6 29 2 6 8 0 0 0 14 8 15
"gene_7784" 792 914 821 1502 930 1339 1086 767 909 738 621 712
"gene_7785" 1561 1132 950 1541 1594 1753 1423 1148 1430 1774 1812 1600
"gene_7786" 1059 1182 1006 1480 2288 1192 1017 520 611 1424 1641 1297
"gene_7787" 1414 1330 1118 1330 982 1112 1042 912 639 1429 1256 1368
"gene_7788" 921 1241 1189 1794 1429 1705 1033 1133 1005 621 991 1011
"gene_7789" 1491 1359 1295 1245 1524 1470 661 629 809 3165 1756 1808
"gene_7790" 3259 2923 3576 3376 3420 4108 3518 3818 4365 3970 4845 2727
"gene_7791" 280 506 471 392 345 406 374 295 317 259 277 188
"gene_7792" 1102 1124 1233 997 702 1018 1626 1129 915 602 595 797
"gene_7793" 6062 6486 4768 4955 5268 6042 6561 6712 6198 5462 5873 6686
"gene_7794" 5 12 2 0 0 0 29 52 74 6 12 5
"gene_7795" 4992 5485 5394 4827 3688 5791 3630 3712 3008 3667 3645 2444
"gene_7796" 5798 6236 5588 4926 5086 5155 5473 5642 5259 6468 4838 6168
"gene_7797" 135 147 183 345 268 486 133 115 152 94 68 115
"gene_7798" 2 3 8 14 11 21 2 6 6 0 8 3
"gene_7799" 1830 1636 1452 2014 1964 2008 482 680 527 1164 1038 1085
"gene_7800" 353 591 739 91 129 132 148 168 115 121 77 145
"gene_7801" 1826 1391 648 1147 736 1235 1600 1564 1539 815 1336 1562
"gene_7802" 4779 5868 5530 4000 4042 3292 4385 4927 3279 4330 4753 3685
"gene_7803" 5670 3962 4745 7244 5767 6223 3870 5756 3762 4006 3718 4379
"gene_7804" 2664 1265 2124 2609 1300 1570 1602 1609 1800 1327 1586 1586
"gene_7805" 8 0 9 23 15 9 59 130 118 0 11 2
"gene_7806" 1400 1402 1235 1845 1895 1323 1673 1862 1274 1553 1662 1261
"gene_7807" 2532 4068 3562 3068 3777 4680 3936 3565 3288 3871 5552 4520
"gene_7808" 832 761 1242 1580 1929 2067 1502 1682 1621 1056 1218 1241
"gene_7809" 0 0 0 0 0 0 0 0 0 3 0 2
"gene_7810" 6033 6992 6594 6439 5333 6591 6682 4905 5652 6244 6873 6070
"gene_7811" 8506 7383 8636 6374 6792 6794 10258 6730 7652 10168 12173 8562
"gene_7812" 30 100 118 100 86 132 109 80 39 29 32 39
"gene_7813" 8477 7803 7391 9667 7680 8852 11323 5900 9018 9550 9018 14005
"gene_7814" 244 277 386 132 133 105 106 91 85 294 330 455
"gene_7815" 8 24 17 8 29 21 5 39 17 8 15 9
"gene_7816" 373 402 605 615 980 594 915 948 659 888 647 518
"gene_7817" 3 12 9 62 103 118 15 15 26 14 24 17
"gene_7818" 7565 7276 8241 8400 9671 8088 7259 5711 7526 5668 6558 5927
"gene_7819" 788 1485 1423 1111 747 1180 2041 1844 1697 1026 955 1124
"gene_7820" 1739 1653 1377 2217 2508 2579 1398 929 1727 2277 1962 2018
"gene_7821" 115 129 97 236 277 286 112 226 153 50 68 117
"gene_7822" 62 97 103 106 97 108 139 118 144 162 239 106
"gene_7823" 1476 1224 1855 2703 2253 2527 1617 1794 1236 2941 2864 2341
"gene_7824" 2129 2417 3356 2982 3592 3336 3279 3420 4253 3447 4732 3941
"gene_7825" 8588 6735 6553 7017 6079 3885 6683 6447 5265 10692 9121 9168
"gene_7826" 147 232 159 315 267 250 215 255 256 245 253 400
"gene_7827" 267 177 189 127 132 148 56 109 102 138 109 191
"gene_7828" 0 0 0 23 15 39 30 36 20 0 0 0
"gene_7829" 609 1117 653 826 1185 1889 645 2103 1450 1655 1761 1345
"gene_7830" 1027 971 773 1956 1289 1806 1285 1045 974 1402 1047 1015
"gene_7831" 5877 7820 7502 8752 8668 8585 7985 9082 7323 8992 6432 5977
"gene_7832" 14492 13623 14667 13838 14189 14389 11162 11888 13014 13585 13727 12015
"gene_7833" 4830 7561 7532 4976 3821 3832 2688 3823 3085 5447 5070 4259
"gene_7834" 1870 1665 1520 2241 1641 1788 1221 1200 1058 2159 1917 2050
"gene_7835" 882 670 723 923 983 594 1102 648 1082 1067 680 844
"gene_7836" 133 232 148 156 123 144 36 117 115 47 39 21
"gene_7837" 48 42 20 56 41 39 45 32 53 0 0 0
"gene_7838" 2200 2639 1861 1535 1848 1579 1483 1209 1858 2114 2012 2092
"gene_7839" 2727 1014 2109 1174 1315 1159 1771 1629 717 905 795 1614
"gene_7840" 3085 3198 2402 3621 2912 4200 3070 4021 2161 2780 2250 3732
"gene_7841" 497 447 497 750 677 703 939 708 1158 836 515 632
"gene_7842" 3397 3376 4450 3448 3398 2414 2726 2653 3262 3186 3559 4130
"gene_7843" 2844 3294 3977 3950 2117 2405 1759 3332 1977 2924 1755 2826
"gene_7844" 5012 4242 5592 5048 4812 4665 6164 6527 5924 6158 5420 3921
"gene_7845" 503 488 573 624 700 844 1162 1112 1308 327 615 598
"gene_7846" 14600 12442 17070 18315 17639 21136 20765 20268 16285 8753 11780 11765
"gene_7847" 4095 4624 2486 6941 4641 5114 2174 1479 2130 5045 5215 5591
"gene_7848" 118 164 74 203 268 114 248 127 167 102 136 91
"gene_7849" 8082 7439 8248 10803 12720 11115 8956 8436 7467 8456 7930 7456
"gene_7850" 235 288 156 480 352 429 120 433 286 342 248 361
"gene_7851" 323 367 312 255 220 167 395 606 274 189 177 217
"gene_7852" 12 29 18 30 27 45 0 0 0 8 33 21
"gene_7853" 25712 22577 26994 24845 35661 25897 30568 29427 32415 18200 18595 19533
"gene_7854" 217 252 167 95 179 102 144 123 253 389 388 421
"gene_7855" 2118 1998 2923 1385 1226 1165 1962 2480 2827 1670 1912 1947
"gene_7856" 3679 4403 4644 3444 3991 2983 3711 3714 3358 4058 3935 4445
"gene_7857" 232 167 279 371 341 288 282 274 347 405 579 500
"gene_7858" 23 26 35 58 123 11 20 29 44 0 0 0
"gene_7859" 1524 1311 1189 1411 1333 1752 579 777 1171 795 1024 1089
"gene_7860" 586 223 279 361 530 385 323 264 333 364 417 405
"gene_7861" 632 377 374 495 459 548 444 664 479 724 485 789
"gene_7862" 1841 1559 1508 2258 1762 1786 1645 1176 1535 1659 3532 2698
"gene_7863" 1180 1420 1608 1139 1227 1412 1186 1394 1250 758 997 956
"gene_7864" 14792 14655 13303 10017 11982 9847 12594 13879 10926 10989 11726 11515
"gene_7865" 71 64 85 221 70 117 205 36 94 97 273 220
"gene_7866" 3935 2829 3188 2095 1718 1955 2570 2270 1868 3508 2286 2823
"gene_7867" 377 174 402 144 130 138 283 320 412 268 233 238
"gene_7868" 2530 1853 2442 1741 2344 1730 1988 2753 1808 2641 1539 1558
"gene_7869" 85 176 100 45 18 53 153 65 88 30 23 30
"gene_7870" 4594 2474 3185 4312 3700 3832 4914 4338 4680 3886 3702 3418
"gene_7871" 15182 17226 16164 14506 12477 13723 16752 13727 13144 11630 11644 10685
"gene_7872" 291 238 556 277 356 348 412 398 688 205 221 230
"gene_7873" 508 603 541 753 867 818 895 612 827 644 638 823
"gene_7874" 1126 1274 1511 2109 2474 2920 2702 2067 2274 1585 1418 1661
"gene_7875" 306 259 276 41 45 48 59 117 182 145 95 138
"gene_7876" 141 44 73 159 115 176 0 0 0 56 106 105
"gene_7877" 2615 3192 3392 3518 3115 2788 4502 3411 3614 5888 5617 5912
"gene_7878" 11 55 5 29 45 38 3 8 2 12 24 27
"gene_7879" 2 0 0 0 0 0 0 0 0 0 5 9
"gene_7880" 900 1438 1205 1173 1323 1579 923 944 698 1633 1356 1347
"gene_7881" 6897 5753 6585 6517 5992 6579 6474 7245 6636 6391 6253 5559
"gene_7882" 3626 3011 2648 3633 4517 3956 3448 3800 3482 2294 2061 1885
"gene_7883" 3780 4221 4985 3092 3895 3547 4332 3548 4041 3994 4136 3515
"gene_7884" 433 411 680 452 680 842 824 823 609 844 773 923
"gene_7885" 727 545 403 256 180 408 509 338 358 88 144 105
"gene_7886" 4250 4703 3594 2091 2917 2580 3017 3224 3352 3314 2682 3688
"gene_7887" 1039 992 1117 1392 1414 1383 1374 1097 803 1147 1176 1020
"gene_7888" 1767 1103 1544 1905 1829 1686 1408 1314 1233 1232 1224 1465
"gene_7889" 4117 5345 4538 5659 6418 6686 7347 6270 7368 8514 7609 6320
"gene_7890" 5755 5123 5839 5191 4653 4230 4912 5186 4206 4180 3592 3961
"gene_7891" 1018 1130 1735 977 1421 1135 1227 1183 824 1230 1930 1300
"gene_7892" 21 56 12 27 9 9 9 0 3 3 2 3
"gene_7893" 1292 967 1333 2044 2236 2098 1238 1300 926 786 962 783
"gene_7894" 4480 4748 4708 4259 3782 3344 2965 4523 3044 3374 3397 4567
"gene_7895" 14 52 18 11 0 2 0 9 5 36 48 41
"gene_7896" 5088 6752 5202 8117 7423 7014 6674 9326 5441 7368 8600 6780
"gene_7897" 1061 1356 670 779 935 1135 1712 911 1232 658 555 723
"gene_7898" 3497 3038 3447 3797 3624 3900 3123 3214 2592 3783 4003 2559
"gene_7899" 14165 15923 11397 5985 6718 5608 6115 6711 7980 7489 7871 10133
"gene_7900" 1380 1676 1430 1030 712 1118 1161 1332 1289 1161 1295 1212
"gene_7901" 15 15 24 9 11 12 0 0 0 100 29 56
"gene_7902" 4992 5768 4930 3870 4362 4226 8380 5144 7761 5708 5162 6011
"gene_7903" 815 1185 792 673 408 948 835 636 674 759 447 898
"gene_7904" 7209 7127 5220 5452 5297 5727 5826 6062 6229 5648 6445 6903
"gene_7905" 21 2 6 24 39 145 11 8 6 2 5 3
"gene_7906" 10627 9506 8098 6558 9239 7559 6418 7665 8223 11482 11456 7867
"gene_7907" 185 203 239 248 283 242 361 298 262 226 244 389
"gene_7908" 5 0 17 8 2 3 0 0 0 20 3 0
"gene_7909" 3662 3944 4489 2936 3121 3697 2312 1883 2244 3906 2989 3624
"gene_7910" 850 630 994 929 844 759 808 589 573 427 308 411
"gene_7911" 515 768 574 294 724 409 421 580 447 248 365 291
"gene_7912" 20 15 23 108 73 74 5 9 9 115 82 129
"gene_7913" 3645 3167 1853 2048 1947 1559 2602 2215 2417 2086 1815 1709
"gene_7914" 76 102 32 71 65 132 136 121 109 203 248 277
"gene_7915" 2268 1155 1132 1450 2426 873 741 1011 800 398 895 948
"gene_7916" 498 312 276 226 123 92 280 259 470 565 247 361
"gene_7917" 1279 1471 1706 1882 1983 1933 1242 1092 1226 1379 1456 1998
"gene_7918" 1124 1056 1050 676 765 730 1433 1730 1352 626 602 941
"gene_7919" 4441 5392 4053 4985 3912 4265 3456 3568 3683 3750 5036 3939
"gene_7920" 700 630 733 541 397 402 618 691 605 558 752 617
"gene_7921" 3450 4609 4209 4674 3929 3736 4330 5117 4714 4177 4965 5768
"gene_7922" 133 156 106 88 80 47 20 27 42 167 115 212
"gene_7923" 356 191 112 545 344 350 197 264 285 856 1061 817
"gene_7924" 917 882 1020 306 214 198 597 518 652 1517 842 1192
"gene_7925" 4924 5623 5467 5202 5583 5097 3886 4118 4265 3932 3979 4336
"gene_7926" 132 264 315 374 305 244 321 494 364 508 462 648
"gene_7927" 1548 1641 1047 1518 1367 1585 1917 2059 1655 2650 3145 3986
"gene_7928" 41 188 80 421 376 247 133 170 111 170 241 252
"gene_7929" 536 200 485 273 261 377 177 361 308 106 150 126
"gene_7930" 3998 5127 4811 2944 2685 3059 3467 3879 3889 4155 3592 3600
"gene_7931" 455 452 421 598 406 691 353 414 568 394 385 686
"gene_7932" 0 0 0 0 2 0 0 0 0 3 6 0
"gene_7933" 7079 12247 10870 12100 11203 11715 6458 6456 6771 8352 7874 6958
"gene_7934" 7977 6008 6894 5679 6644 6077 7433 6873 7412 5915 6111 4838
"gene_7935" 229 148 223 567 514 509 259 292 229 147 144 302
"gene_7936" 3885 4236 5021 3127 3658 3688 3542 3153 3353 2995 3308 3192
"gene_7937" 20 5 3 20 0 15 14 38 18 12 3 3
"gene_7938" 406 392 224 250 327 242 208 402 220 209 289 239
"gene_7939" 2568 2562 2085 1515 2352 2167 1302 2500 2703 1853 868 826
"gene_7940" 2406 2318 2847 1073 1929 1886 1114 1291 1074 1315 1274 1112
"gene_7941" 36 27 47 76 45 70 67 59 70 115 97 188
"gene_7942" 720 803 780 609 750 389 1064 1317 1347 289 374 430
"gene_7943" 156 308 265 71 111 115 356 264 176 108 132 97
"gene_7944" 824 526 526 392 405 427 597 359 555 492 320 239
"gene_7945" 3745 5189 4552 3809 3861 4771 2974 3623 4645 4052 5962 3456
"gene_7946" 2152 2520 2150 1661 2061 1236 1788 1832 2108 798 1252 1652
"gene_7947" 7279 7438 5923 5553 5524 4797 7689 7986 6729 7814 9508 8802
"gene_7948" 13267 11103 11932 13720 12111 9526 14729 10482 8002 11370 8936 13998
"gene_7949" 832 568 780 509 700 748 448 295 474 268 198 242
"gene_7950" 4902 5300 5024 7842 6602 6042 6971 6586 9397 5162 5880 5668
"gene_7951" 6277 6411 6068 12032 10552 10892 8223 7873 8835 7930 8823 9952
"gene_7952" 509 585 515 147 153 127 333 327 203 150 59 176
"gene_7953" 109 159 55 205 285 150 158 162 76 148 197 177
"gene_7954" 2105 2611 2458 1970 1648 1491 1892 1855 1844 1898 1258 1386
"gene_7955" 38 18 24 30 17 15 0 15 9 56 50 73
"gene_7956" 579 380 753 333 359 589 344 503 485 782 871 1048
"gene_7957" 2964 2567 1942 2061 2047 1955 1733 1627 1438 998 1576 914
"gene_7958" 223 321 205 68 58 118 170 182 238 144 98 155
"gene_7959" 788 706 585 703 261 483 456 165 303 332 526 427
"gene_7960" 1348 988 1386 1183 1417 989 971 798 1186 1002 1035 847
"gene_7961" 6486 6065 7508 6062 5105 5655 6108 5355 6880 6309 7039 5888
"gene_7962" 37808 33523 31491 38218 30852 27706 53589 38832 39420 32677 38473 35503
"gene_7963" 1648 1877 1521 2118 2120 1423 1061 1162 886 445 447 347
"gene_7964" 13364 18664 12350 16806 15841 13188 14448 12994 14750 13030 15612 11924
"gene_7965" 712 711 668 1083 1056 1397 886 1027 955 1271 1283 783
"gene_7966" 2703 5120 4330 2529 2358 2664 3486 4303 3670 3882 4555 4215
"gene_7967" 776 926 555 374 858 345 852 571 574 459 742 553
"gene_7968" 9605 9233 8042 5197 5018 5061 11448 9274 11552 8988 8880 10980
"gene_7969" 498 433 559 818 717 877 1056 598 647 527 705 577
"gene_7970" 39 36 42 27 42 64 168 255 329 112 100 80
"gene_7971" 3 0 2 70 38 41 20 24 6 59 61 70
"gene_7972" 5400 4324 3733 4009 3555 3209 2636 3006 2947 3726 3573 2820
"gene_7973" 7773 11098 5745 7309 5379 8345 7776 7471 7848 6427 7338 6168
"gene_7974" 652 447 480 505 452 636 236 230 245 161 217 229
"gene_7975" 174 118 109 117 123 102 112 97 179 145 173 161
"gene_7976" 11232 11103 9870 12939 15256 15118 13218 12756 12377 13702 12300 13070
"gene_7977" 2426 1608 2541 3106 2895 2814 2965 2297 2482 2633 2408 2348
"gene_7978" 94 80 88 11 2 6 71 55 45 44 6 9
"gene_7979" 98 135 115 42 48 30 252 286 247 115 127 112
"gene_7980" 9227 8062 10071 4839 6074 5597 7286 8294 7573 7774 8636 6983
"gene_7981" 6411 5400 6836 7598 6798 7102 6838 7227 9541 8109 7161 10420
"gene_7982" 1823 1239 1814 2368 2042 2224 2371 2282 1994 2006 1577 1918
"gene_7983" 21 9 18 0 0 17 9 9 15 0 0 0
"gene_7984" 10323 9233 12164 12555 9224 11679 6356 6859 7564 9538 9208 10762
"gene_7985" 39 9 55 15 83 65 94 88 74 6 12 3
"gene_7986" 223 136 233 212 179 273 330 188 441 338 133 168
"gene_7987" 1779 1553 1765 1405 1874 1830 970 974 1247 1909 1873 1900
"gene_7988" 892 797 689 383 505 402 618 548 776 530 624 894
"gene_7989" 3464 2898 4183 2974 2612 3530 2588 2927 2997 4102 3373 5044
"gene_7990" 20718 27335 20321 22386 20042 33400 18845 17871 19239 17139 15642 18145
"gene_7991" 3082 3386 2565 4698 4423 5368 5105 4197 3805 3479 3145 2764
"gene_7992" 2991 2626 3168 2764 2270 2152 3405 2811 3550 2988 2630 2553
"gene_7993" 7127 8642 7765 7641 6229 8706 9276 12282 12421 6345 11618 10097
"gene_7994" 5453 5076 5570 5255 7112 6345 5741 5082 6079 6724 5955 6573
"gene_7995" 123 111 165 85 153 61 61 83 62 165 106 92
"gene_7996" 1124 1003 686 608 570 683 589 894 577 862 992 897
"gene_7997" 2032 1583 2286 2045 2047 1506 2544 2605 2650 1697 2074 1691
"gene_7998" 1847 2918 2798 2691 2664 2968 2555 3138 2958 3247 3092 3623
"gene_7999" 230 571 277 277 383 361 486 400 1009 205 274 174
"gene_8000" 759 1100 1286 1088 1439 1150 1452 2024 1750 1530 1100 1373
"gene_8001" 12 18 12 91 21 109 27 35 18 15 26 21
"gene_8002" 53 5 8 82 59 112 95 156 205 182 121 167
"gene_8003" 4930 7836 5535 7359 7636 7417 7953 6482 6635 12303 11035 12695
"gene_8004" 195 117 167 262 156 261 206 135 170 195 177 88
"gene_8005" 924 1114 2042 1286 1408 1548 548 1394 1112 1279 1412 1333
"gene_8006" 11968 11517 14311 13711 11556 14400 11495 11286 12024 15327 19570 12205
"gene_8007" 1439 1502 983 2077 1653 1738 1409 1747 1623 1279 1218 1624
"gene_8008" 1853 1568 2021 1895 1364 1359 1977 2086 2277 1753 1486 1556
"gene_8009" 5135 2902 3486 4408 4167 4530 3874 3983 4559 4527 4344 4142
"gene_8010" 3652 3527 3486 2859 2964 2777 4930 4006 3582 3024 3117 2876
"gene_8011" 1055 697 808 1323 1520 1039 1059 1627 1244 2100 1786 1453
"gene_8012" 8345 7153 7124 11859 9459 9205 8955 7750 8498 5056 5602 6432
"gene_8013" 623 288 317 311 509 385 248 339 355 692 711 538
"gene_8014" 1571 1582 1652 1292 1529 1003 1514 1495 2088 973 1052 729
"gene_8015" 1329 1014 1023 974 647 1027 427 832 317 526 527 541
"gene_8016" 0 0 0 0 0 0 0 0 0 11 3 27
"gene_8017" 76 91 114 129 59 102 45 27 20 27 42 30
"gene_8018" 536 841 544 1317 821 1176 721 974 1124 723 429 1388
"gene_8019" 1358 1791 1947 761 1070 865 1679 1795 2021 1302 1333 1361
"gene_8020" 2421 1979 1865 2344 2191 1805 986 905 1420 2582 2226 3118
"gene_8021" 2453 2445 2703 870 1092 1274 3145 1711 1788 1409 1774 1580
"gene_8022" 61 30 77 61 36 71 12 8 12 123 55 82
"gene_8023" 345 511 442 395 421 317 262 448 403 179 286 302
"gene_8024" 4105 4303 3909 3186 2908 2977 3255 2702 2752 2639 2623 2397
"gene_8025" 3292 2494 2620 2689 1703 2777 1847 2226 2052 1950 1577 2773
"gene_8026" 61 35 35 76 120 91 36 30 38 56 24 86
"gene_8027" 8829 7068 5865 7620 7976 9417 8597 7902 8135 6230 7832 6250
"gene_8028" 6 8 12 6 6 6 3 15 0 55 11 3
"gene_8029" 8 36 9 0 0 0 56 23 14 21 15 36
"gene_8030" 1461 1089 1317 1180 2018 1083 1803 1074 976 1918 1114 1397
"gene_8031" 586 562 674 585 703 576 382 477 385 914 1165 805
"gene_8032" 92 142 105 173 167 148 32 20 12 115 115 103
"gene_8033" 1386 2835 3141 2505 3033 2517 2595 2276 2244 4024 3555 5867
"gene_8034" 1536 1329 1729 2768 1856 2489 2577 2079 2308 2914 2592 2062
"gene_8035" 305 279 186 585 558 464 197 285 95 309 329 429
"gene_8036" 350 361 333 139 164 170 345 330 268 465 555 415
"gene_8037" 7773 10842 10973 6832 10379 9323 15952 10421 13452 9580 8477 6933
"gene_8038" 1474 1294 1589 1065 777 973 1170 1227 1705 988 1368 1779
"gene_8039" 0 0 0 0 0 0 0 0 0 52 74 26
"gene_8040" 3130 3923 4323 3689 3229 3545 1962 1747 1315 2005 2567 2205
"gene_8041" 486 429 559 230 295 142 497 505 236 298 183 288
"gene_8042" 7306 5721 4397 5729 5594 4503 7667 6158 6267 7474 9159 5718
"gene_8043" 16403 12294 18467 22432 19129 22192 16350 15056 12071 12045 14473 15430
"gene_8044" 556 832 752 673 1123 789 644 424 712 673 1033 711
"gene_8045" 2864 2918 2859 1785 2598 2165 2447 2314 1945 1306 1176 1165
"gene_8046" 135 73 98 324 217 152 491 380 558 276 158 308
"gene_8047" 276 285 264 286 198 198 73 88 68 48 83 68
"gene_8048" 1382 1835 1630 953 1247 1282 1730 1541 1576 624 839 630
"gene_8049" 273 170 147 152 176 238 195 285 177 158 132 95
"gene_8050" 5 8 20 18 6 15 0 0 0 14 5 5
"gene_8051" 1712 2394 1345 2068 2282 2073 2909 2688 2823 702 1176 1385
"gene_8052" 42 12 15 135 147 164 0 0 0 5 3 5
"gene_8053" 8852 6518 7588 6406 6676 7464 6045 6471 7129 8397 8338 6824
"gene_8054" 1495 1344 947 1806 1945 1797 1668 1602 1535 1658 1335 1497
"gene_8055" 620 620 453 580 970 648 545 526 338 545 386 415
"gene_8056" 242 147 135 318 197 309 439 288 338 170 218 376
"gene_8057" 14662 15342 15959 13342 12320 13061 14742 21714 10738 14458 16789 16408
"gene_8058" 80 171 71 80 112 89 114 26 115 53 92 79
"gene_8059" 124 56 117 259 120 145 133 171 242 355 262 292
"gene_8060" 377 500 476 858 832 676 368 426 276 394 341 377
"gene_8061" 198 261 364 492 473 242 170 223 255 376 355 421
"gene_8062" 186 218 335 133 273 271 188 142 161 50 92 92
"gene_8063" 9136 8342 8947 7333 8370 5398 6800 7965 10267 6005 8145 8186
"gene_8064" 2268 2353 2503 3144 2633 3464 2588 1932 2250 1909 1383 2509
"gene_8065" 9 2 5 0 0 0 5 14 0 3 11 8
"gene_8066" 692 765 703 1523 1636 1779 374 308 665 1892 2091 1711
"gene_8067" 312 312 455 400 326 214 505 185 533 692 614 692
"gene_8068" 3858 3702 3691 6744 6780 5732 7218 7506 6630 6935 8448 6406
"gene_8069" 0 0 0 6 20 24 14 9 6 41 83 29
"gene_8070" 917 847 959 667 1276 1126 1073 658 958 727 430 903
"gene_8071" 23 36 42 6 18 8 80 88 50 32 32 39
"gene_8072" 95 77 103 120 153 217 229 218 241 233 294 297
"gene_8073" 386 482 212 498 255 361 697 741 526 950 417 814
"gene_8074" 521 671 736 1970 1211 1386 755 750 850 1024 1198 1191
"gene_8075" 653 508 441 367 214 336 212 424 211 268 374 338
"gene_8076" 9311 10653 12914 10979 10277 9973 14430 13736 12883 14133 11117 13061
"gene_8077" 147 165 138 117 126 203 91 76 95 130 171 189
"gene_8078" 114 95 61 315 342 568 405 747 608 161 136 245
"gene_8079" 7950 8180 8576 9029 7600 8056 7247 6994 7050 5370 6994 6248
